"1077","鳕鱼芹菜水饺460g","2248","90","ASN170721002","1000","2017-07-22 16:12:00"
"1078","鳕鱼韭菜水饺460g","2192","90","ASN170721002","1000","2017-07-22 16:12:00"
"977","都乐超甜蕉","4","2","ASN170722002","90","2017-07-22 15:56:00"
"777","有好东西和田玉枣","875","365","ASN170721016","1000","2017-07-22 15:30:00"
"1140","冰糖木瓜（箱）","126","3","ASN170719009","190","2017-07-22 15:28:00"
"1011","红西柚","72","7","ASN170722001","350","2017-07-22 15:26:00"
"1043","玫瑰苹果","170","10","ASN170722001","620","2017-07-22 15:26:00"
"966","佳沛金果","314","10","ASN170722001","1240","2017-07-22 15:26:00"
"1162","绿宝石梨","95","15","ASN170722004","99","2017-07-22 15:18:00"
"605","有好东西火龙果5斤装","225","10","ASN170720017","200","2017-07-22 14:50:00"
"604","有好东西火龙果8斤装","132","10","ASN170720017","100","2017-07-22 14:50:00"
"1096","海南青柠檬","294","10","ASN170720008","499","2017-07-22 14:46:00"
"708","有好东西手工清真牛肉酱","1033","365","ASN170720021","1200","2017-07-22 14:32:00"
"1170","老盐金桔柠檬粉(袋)","1531","540","ASN170721023","2000","2017-07-21 17:52:03"
"1161","板栗南瓜","1472","60","ASN170721022","1476","2017-07-21 17:00:00"
"988","ONTRUE原味腰果250g","1066","300","ASN170721021","3","2017-07-21 16:46:00"
"987","满天星中果","5","5","ASN170721020","300","2017-07-21 16:38:00"
"1097","匹克斯颗粒花生酱（无添加盐）","207","365","ASN170715016","352","2017-07-21 15:32:00"
"1123","Trudeau自动开盖油醋瓶--绿灰","388","1000","ASN170721006","200","2017-07-21 15:30:01"
"1124","Trudeau自动开盖油醋瓶--紫灰","549","1000","ASN170721006","400","2017-07-21 15:30:01"
"1125","Trudeau自动开盖油醋瓶--橙灰","568","1000","ASN170721006","400","2017-07-21 15:30:01"
"804","有好东西千禧圣女果","8","7","ASN170721007","340","2017-07-21 15:18:00"
"1140","冰糖木瓜（箱）","126","3","ASN170721012","51","2017-07-21 15:16:00"
"1001","BRITA碧然德MAXTRA型滤芯6支装","84","1000","ASN170721017","3","2017-07-21 14:42:01"
"1080","洪湖渔家麻辣小龙虾15-20只900g","1","300","ASN170721014","73","2017-07-21 14:02:00"
"1163","北海烤鸭蛋","3150","180","ASN170721013","8575","2017-07-21 13:46:00"
"1081","慕纯母婴专用本色纸抽纸20包*330张","1656","300","ASN170717001","1200","2017-07-21 12:48:00"
"1052","海南桥沙地瓜","765","10","ASN170719008","1400","2017-07-21 12:34:00"
"1147","牛仔骨500g","1025","365","ASN170719011","1170","2017-07-21 11:14:00"
"990","海大大麻辣鱿鱼头250g","242","300","ASN170720013","380","2017-07-21 11:12:00"
"992","海大大麻辣鱼豆腐300g","297","300","ASN170720013","420","2017-07-21 11:12:00"
"993","海大大麻辣海鳌虾300g","70","300","ASN170720013","200","2017-07-21 11:12:00"
"965","重庆小面240g","3352","90","ASN170717009","2000","2017-07-21 11:06:00"
"1162","绿宝石梨","95","15","ASN170720012","199","2017-07-21 11:06:00"
"670","五彩野鸡蛋","4125","60","ASN170720002","5970","2017-07-21 11:04:00"
"1080","洪湖渔家麻辣小龙虾15-20只900g","1","300","ASN170720018","4","2017-07-20 23:54:00"
"1168","平谷蟠桃","1","3","ASN170720016","10","2017-07-20 19:52:01"
"1146","甘肃鲜枸杞500克装","206","7","ASN170719007","300","2017-07-20 19:22:01"
"892","有好东西香蕉夹心海苔","3590","300","ASN170720014","2000","2017-07-20 18:16:00"
"991","海大大麻辣鱿鱼嘴250g","1","300","ASN170720013","400","2017-07-20 18:14:00"
"971","水果鲜玉米","398","3","ASN170720001","1200","2017-07-20 18:10:00"
"1043","玫瑰苹果","170","10","ASN170720004","620","2017-07-20 16:10:00"
"1141","澳柑","164","15","ASN170720004","950","2017-07-20 16:10:00"
"1011","红西柚","72","7","ASN170720004","350","2017-07-20 16:10:00"
"966","佳沛金果","314","10","ASN170720004","1240","2017-07-20 16:10:00"
"1099","25#新西兰金果","35","10","ASN170720004","50","2017-07-20 16:10:00"
"804","有好东西千禧圣女果","8","7","ASN170720003","110","2017-07-20 16:04:00"
"977","都乐超甜蕉","4","2","ASN170720006","165","2017-07-20 16:02:00"
"1107","美国车厘子","52","3","ASN170720006","93","2017-07-20 16:02:00"
"945","霸蛮黄牛肉米粉","2973","180","ASN170718019","2400","2017-07-20 15:56:00"
"950","霸蛮小菜四合一70g","1444","180","ASN170718019","1500","2017-07-20 15:56:00"
"994","霸蛮私房凉拌米粉","3502","270","ASN170718019","480","2017-07-20 15:56:00"
"1053","霸蛮香辣牛杂粉","1220","180","ASN170718019","480","2017-07-20 15:56:00"
"1080","洪湖渔家麻辣小龙虾15-20只900g","1","300","ASN170720011","24","2017-07-20 15:26:00"
"1150","熟酸奶","624","21","ASN170720007","3000","2017-07-20 13:20:00"
"1022","德国进口triangle削皮刀","285","1000","ASN170720009","1","2017-07-20 12:42:00"
"605","有好东西火龙果5斤装","225","10","ASN170715015","500","2017-07-20 11:52:00"
"604","有好东西火龙果8斤装","132","10","ASN170715015","100","2017-07-20 11:52:00"
"1156","Joseph Joseph 彩虹九件套 暖色系","170","1000","ASN170719006","100","2017-07-20 11:50:00"
"1155","Mastrad五合一多功能剪刀 红色","208","1000","ASN170719006","100","2017-07-20 11:50:00"
"1123","Trudeau自动开盖油醋瓶--绿灰","388","1000","ASN170717035","240","2017-07-20 11:46:00"
"1155","Mastrad五合一多功能剪刀 红色","208","1000","ASN170717035","108","2017-07-20 11:46:00"
"1156","Joseph Joseph 彩虹九件套 暖色系","170","1000","ASN170717035","104","2017-07-20 11:46:00"
"1098","匹克斯幼滑花生酱（无添加盐）","275","365","ASN170715016","400","2017-07-20 10:22:00"
"618","有好东西每日坚果","594","300","ASN170718010","1000","2017-07-20 10:08:00"
"1105","大荔冬枣大果","63","4","ASN170719013","48","2017-07-19 17:08:00"
"1104","大荔冬枣中果","282","4","ASN170719014","97","2017-07-19 17:06:00"
"1105","大荔冬枣大果","63","4","ASN170719012","100","2017-07-19 16:36:00"
"971","水果鲜玉米","398","3","ASN170718020","1000","2017-07-19 16:32:00"
"942","农良造牛肝菌380g","283","300","ASN170711002","319","2017-07-19 16:00:00"
"1140","冰糖木瓜（箱）","126","3","ASN170718004","100","2017-07-19 15:54:00"
"1137","新疆吊干杏（箱）","114","3","ASN170717023","300","2017-07-19 15:50:00"
"742","有好东西螺蛳粉","921","50","ASN170708018","762","2017-07-19 14:54:00"
"616","有好东西巢蜜（2盒）","1010","720","ASN170718005","600","2017-07-19 14:52:00"
"1141","澳柑","164","15","ASN170719001","950","2017-07-19 14:44:00"
"1043","玫瑰苹果","170","10","ASN170719001","620","2017-07-19 14:44:00"
"966","佳沛金果","314","10","ASN170719001","1240","2017-07-19 14:44:00"
"1099","25#新西兰金果","35","10","ASN170719001","50","2017-07-19 14:44:00"
"804","有好东西千禧圣女果","8","7","ASN170718021","220","2017-07-19 14:38:00"
"1107","美国车厘子","52","3","ASN170719010","38","2017-07-19 14:36:00"
"977","都乐超甜蕉","4","2","ASN170719010","165","2017-07-19 14:36:00"
"1033","达沃滋盐焗口味开心果200g","1016","90","ASN170719002","600","2017-07-19 14:32:00"
"1133","达沃滋原味开心果200g","578","180","ASN170719003","600","2017-07-19 14:20:00"
"1015","卖栗迁西甘栗仁","7109","365","ASN170718013","9512","2017-07-19 13:46:00"
"1124","Trudeau自动开盖油醋瓶--紫灰","549","1000","ASN170717035","120","2017-07-19 10:20:00"
"1125","Trudeau自动开盖油醋瓶--橙灰","568","1000","ASN170717035","240","2017-07-19 10:20:00"
"1023","新疆切糕","260","90","ASN170718018","345","2017-07-19 10:08:00"
"1162","绿宝石梨","95","15","ASN170718017","299","2017-07-18 18:38:00"
"758","有好东西藜麦","9430","365","ASN170714021","6000","2017-07-18 17:24:00"
"663","玫瑰红糖","34","365","ASN170714011","240","2017-07-18 17:18:00"
"663","玫瑰红糖","34","365","ASN170714011","240","2017-07-18 17:18:00"
"662","姜母红糖","94","365","ASN170718016","216","2017-07-18 17:14:00"
"1112","科柔防滑拖鞋女款浅粉35/36","180","300","ASN170717011","192","2017-07-18 17:12:00"
"1113","科柔防滑拖鞋女款浅粉37/38","247","1000","ASN170717011","300","2017-07-18 17:12:00"
"1114","科柔防滑拖鞋女款浅粉39/40","157","1000","ASN170717011","192","2017-07-18 17:12:00"
"1115","科柔防滑拖鞋男款 深蓝41/42","161","1000","ASN170717011","192","2017-07-18 17:12:00"
"1116","科柔防滑拖鞋男款 深蓝43/44","163","1000","ASN170717011","192","2017-07-18 17:12:00"
"1117","科柔防滑拖鞋男款 深蓝45/46","95","1000","ASN170717011","108","2017-07-18 17:12:00"
"1118","科柔防滑拖鞋男款 宝蓝41/42","174","1000","ASN170717011","192","2017-07-18 17:12:00"
"1119","科柔防滑拖鞋男款 宝蓝43/44","176","1000","ASN170717011","192","2017-07-18 17:12:00"
"1120","科柔防滑拖鞋男款 宝蓝45/46","104","1000","ASN170717011","108","2017-07-18 17:12:00"
"971","水果鲜玉米","398","3","ASN170718009","1800","2017-07-18 16:58:00"
"1146","甘肃鲜枸杞500克装","206","7","ASN170716016","200","2017-07-18 16:34:00"
"670","五彩野鸡蛋","4125","60","ASN170718012","11900","2017-07-18 16:26:00"
"804","有好东西千禧圣女果","8","7","ASN170717034","380","2017-07-18 16:18:00"
"977","都乐超甜蕉","4","2","ASN170718003","180","2017-07-18 16:14:00"
"1107","美国车厘子","52","3","ASN170718003","140","2017-07-18 16:14:00"
"1141","澳柑","164","15","ASN170718003","4370","2017-07-18 16:14:00"
"1011","红西柚","72","7","ASN170718003","700","2017-07-18 16:14:00"
"1043","玫瑰苹果","170","10","ASN170718003","620","2017-07-18 16:14:00"
"966","佳沛金果","314","10","ASN170718003","1240","2017-07-18 16:14:00"
"1099","25#新西兰金果","35","10","ASN170718003","50","2017-07-18 16:14:00"
"1109","科柔防滑拖鞋女款浅绿35/36","92","1000","ASN170717010","108","2017-07-18 16:08:01"
"1111","科柔防滑拖鞋女款浅绿39/40","77","1000","ASN170717010","108","2017-07-18 16:08:01"
"1110","科柔防滑拖鞋女款浅绿37/38","107","1000","ASN170717010","156","2017-07-18 16:08:00"
"970","海阳蜜瓜大果","1","10","ASN170718014","600","2017-07-18 15:42:00"
"739","有好东西沁州黄小米","1210","270","ASN170717013","1280","2017-07-18 15:14:00"
"1131","乐美雅凝彩八角钻石水具5件套","401","1000","ASN170718008","1","2017-07-18 12:14:00"
"1160","洪湖渔家麻辣虾球300G","8000","365","ASN170718006","8000","2017-07-18 12:12:00"
"996","简爱原味裸酸奶1.08Kg","21","9","ASN170718002","1320","2017-07-18 11:54:00"
"997","简爱益生菌裸酸奶120g*4","5","9","ASN170718002","1110","2017-07-18 11:54:00"
"1069","简爱高蛋白酸奶100g*3","39","9","ASN170718002","360","2017-07-18 11:54:00"
"1157","国联水产油焖口味小龙虾500g(15-18只)","8733","300","ASN170717037","9998","2017-07-17 23:10:00"
"941","犁响生态鲜腐竹160g","11154","120","ASN170717004","10794","2017-07-17 19:12:00"
"849","乐纯芒果菠萝三三三倍酸奶","263","3","ASN170717031","155","2017-07-17 18:06:00"
"851","乐纯榛子香草三三三倍酸奶","263","3","ASN170717031","155","2017-07-17 18:06:00"
"852","乐纯椰子玫瑰三三三倍酸奶","263","3","ASN170717031","155","2017-07-17 18:06:00"
"779","有好东西山核桃仁","742","240","ASN170717008","800","2017-07-17 18:00:00"
"779","有好东西山核桃仁","742","240","ASN170717032","50","2017-07-17 18:00:00"
"1032","五常粥米1Kg","498","120","ASN170717033","12","2017-07-17 17:44:00"
"1105","大荔冬枣大果","63","4","ASN170717028","67","2017-07-17 17:12:00"
"1104","大荔冬枣中果","282","4","ASN170717029","113","2017-07-17 17:08:00"
"965","重庆小面240g","3352","90","ASN170712011","3589","2017-07-17 16:56:01"
"662","姜母红糖","94","365","ASN170717026","288","2017-07-17 16:52:01"
"670","五彩野鸡蛋","4125","60","ASN170717025","2390","2017-07-17 16:48:01"
"796","有好东西三文鱼","206","540","ASN170716002","500","2017-07-17 16:12:00"
"987","满天星中果","5","5","ASN170717024","545","2017-07-17 15:06:00"
"1032","五常粥米1Kg","498","120","ASN170711014","1000","2017-07-17 15:04:00"
"987","满天星中果","5","5","ASN170717022","705","2017-07-17 15:04:00"
"1052","海南桥沙地瓜","765","10","ASN170714012","1400","2017-07-17 14:58:00"
"1105","大荔冬枣大果","63","4","ASN170717017","122","2017-07-17 14:58:00"
"1104","大荔冬枣中果","282","4","ASN170717018","75","2017-07-17 14:58:00"
"1140","冰糖木瓜（箱）","126","3","ASN170717003","100","2017-07-17 14:54:00"
"605","有好东西火龙果5斤装","225","10","ASN170716015","300","2017-07-17 14:46:00"
"604","有好东西火龙果8斤装","132","10","ASN170716015","100","2017-07-17 14:46:00"
