"986","山竹","493","2","ASN170705006","500","2017-07-05 15:58:00"
"977","都乐超甜蕉","20","2","ASN170705006","90","2017-07-05 15:58:00"
"1012","柴猪肉猪蹄","234","180","ASN170705007","200","2017-07-05 14:48:00"
"1005","柴猪后腿肉500g","341","180","ASN170705007","300","2017-07-05 14:48:00"
"1004","柴猪五花肉500g","341","180","ASN170705007","300","2017-07-05 14:48:00"
"1006","柴猪肥瘦肉馅500g","340","180","ASN170705007","299","2017-07-05 14:48:00"
"892","有好东西香蕉夹心海苔","2623","300","ASN170703004","1000","2017-07-05 14:04:00"
"891","有好东西芝麻夹心海苔52g","5845","300","ASN170703003","2000","2017-07-05 14:02:00"
"994","霸蛮私房凉拌米粉","3552","270","ASN170703006","480","2017-07-05 14:00:00"
"670","五彩野鸡蛋","2205","60","ASN170704010","2390","2017-07-04 16:22:00"
"941","犁响生态鲜腐竹160g","9605","120","ASN170704006","6000","2017-07-04 16:06:00"
"742","有好东西螺蛳粉","476","50","ASN170627019","893","2017-07-04 15:44:00"
"742","有好东西螺蛳粉","476","50","ASN170704009","100","2017-07-04 15:38:00"
"804","有好东西千禧圣女果","2","7","ASN170704005","200","2017-07-04 15:34:00"
"986","山竹","493","2","ASN170704007","300","2017-07-04 15:30:00"
"1107","美国车厘子","11","3","ASN170704007","465","2017-07-04 15:30:00"
"1011","红西柚","358","7","ASN170703018","800","2017-07-04 15:20:00"
"1099","25#新西兰金果","38","10","ASN170703018","50","2017-07-04 15:20:00"
"977","都乐超甜蕉","20","2","ASN170703018","60","2017-07-04 15:20:00"
"966","佳沛金果","758","10","ASN170703018","2480","2017-07-04 15:20:00"
"996","简爱原味裸酸奶1.08Kg","1200","9","ASN170704003","900","2017-07-04 15:18:00"
"997","简爱益生菌裸酸奶120g*4","1154","9","ASN170704003","720","2017-07-04 15:18:00"
"1069","简爱高蛋白酸奶100g*3","540","9","ASN170704003","540","2017-07-04 15:18:00"
"1072","简爱裸酸奶勺子","4896","1000","ASN170704003","2000","2017-07-04 15:18:00"
"1121","海蜇丝","238","365","ASN170704001","300","2017-07-04 15:06:00"
"677","福建肉燕","2257","270","ASN170702012","3120","2017-07-04 14:32:00"
"1033","达沃滋盐焗口味开心果200g","666","90","ASN170703015","1008","2017-07-04 14:30:00"
"1022","德国进口triangle削皮刀","195","1000","ASN170630002","200","2017-07-04 14:26:00"
"670","五彩野鸡蛋","2205","60","ASN170703013","2250","2017-07-03 18:24:01"
"1107","美国车厘子","11","3","ASN170703011","14","2017-07-03 17:16:00"
"977","都乐超甜蕉","20","2","ASN170703005","15","2017-07-03 16:14:00"
"804","有好东西千禧圣女果","2","7","ASN170703012","80","2017-07-03 16:14:00"
"986","山竹","493","2","ASN170703005","300","2017-07-03 16:12:01"
"977","都乐超甜蕉","20","2","ASN170703001","60","2017-07-03 16:08:00"
"1011","红西柚","358","7","ASN170703001","1200","2017-07-03 16:08:00"
"1043","玫瑰苹果","574","10","ASN170703001","620","2017-07-03 16:08:00"
"966","佳沛金果","758","10","ASN170703001","2480","2017-07-03 16:08:00"
"618","有好东西每日坚果","685","300","ASN170703002","1000","2017-07-03 15:48:00"
"990","海大大麻辣鱿鱼头250g","18","300","ASN170703008","300","2017-07-03 14:56:00"
