"4387","2017-05-01,2017-05-04,2017-05-08,2017-05-17,2017-05-25,2017-05-18,2017-05-28,2017-05-21,2017-05-23,2017-05-02,2017-05-19,2017-05-29,2017-05-07,2017-05-27,2017-05-09,2017-05-30"
"4427","2017-05-27,2017-05-26,2017-05-12,2017-05-15,2017-05-03"
"4521","2017-05-05,2017-05-19,2017-05-27,2017-05-31,2017-05-11,2017-05-22,2017-05-20,2017-05-02,2017-05-21,2017-05-25,2017-05-07,2017-05-10,2017-05-23,2017-05-26,2017-05-12,2017-05-16,2017-05-03,2017-05-18,2017-05-24,2017-05-28,2017-05-09,2017-05-14,2017-05-04,2017-05-13,2017-05-30"
"4530","2017-05-30,2017-05-07,2017-05-17,2017-05-12,2017-05-14,2017-05-23,2017-05-13"
"4640","2017-05-10,2017-05-12,2017-05-16,2017-05-11,2017-05-19,2017-05-17,2017-05-15,2017-05-07,2017-05-20"
"4655","2017-05-29"
"4858","2017-05-03,2017-05-22,2017-05-08,2017-05-24,2017-05-30,2017-05-02"
"4874","2017-05-26,2017-05-07,2017-05-17,2017-05-28,2017-05-27,2017-05-10,2017-05-08,2017-05-09,2017-05-22,2017-05-14,2017-05-03,2017-05-21,2017-05-02,2017-05-20,2017-05-23"
"4879","2017-05-28,2017-05-26,2017-05-31,2017-05-21,2017-05-27,2017-05-14,2017-05-12,2017-05-08,2017-05-07,2017-05-05,2017-05-13,2017-05-15,2017-05-17,2017-05-25,2017-05-18,2017-05-23,2017-05-06,2017-05-22,2017-05-04,2017-05-02,2017-05-11,2017-05-10,2017-05-20,2017-05-29,2017-05-09,2017-05-16,2017-05-30,2017-05-19,2017-05-03,2017-05-24"
"4880","2017-05-18,2017-05-21,2017-05-22,2017-05-09,2017-05-13,2017-05-31,2017-05-08,2017-05-19,2017-05-03,2017-05-07,2017-05-17,2017-05-12,2017-05-25,2017-05-02,2017-05-23,2017-05-24,2017-05-26,2017-05-10,2017-05-01,2017-05-06,2017-05-15,2017-05-04,2017-05-14,2017-05-11,2017-05-28,2017-05-16,2017-05-20,2017-05-27"
"4884","2017-05-15,2017-05-22,2017-05-30,2017-05-26,2017-05-24,2017-05-04,2017-05-27,2017-05-19,2017-05-20"
"4890","2017-05-09,2017-05-07,2017-05-23,2017-05-28,2017-05-17,2017-05-11,2017-05-04,2017-05-02,2017-05-31,2017-05-30,2017-05-16"
"4907","2017-05-11,2017-05-28,2017-05-13,2017-05-27,2017-05-12,2017-05-20,2017-05-23,2017-05-05"
"4947","2017-05-18,2017-05-12,2017-05-01,2017-05-03,2017-05-09,2017-05-17"
"4964","2017-05-26"
"4971","2017-05-11,2017-05-19,2017-05-02"
"5130","2017-05-16,2017-05-07,2017-05-03,2017-05-04,2017-05-12,2017-05-13,2017-05-08,2017-05-19,2017-05-01,2017-05-27,2017-05-28,2017-05-21,2017-05-05,2017-05-06,2017-05-23,2017-05-29,2017-05-22"
"5356","2017-05-12,2017-05-23,2017-05-22,2017-05-15,2017-05-30,2017-05-03,2017-05-17,2017-05-10,2017-05-01,2017-05-07,2017-05-19,2017-05-27,2017-05-04,2017-05-09"
"5695","2017-05-30,2017-05-07,2017-05-14,2017-05-19"
"5820","2017-05-22,2017-05-28,2017-05-01,2017-05-07,2017-05-25,2017-05-19,2017-05-23,2017-05-16,2017-05-10,2017-05-21,2017-05-06,2017-05-11,2017-05-03,2017-05-04,2017-05-08,2017-05-15,2017-05-30"
"5828","2017-05-05,2017-05-03,2017-05-27,2017-05-31,2017-05-28,2017-05-14,2017-05-15,2017-05-08,2017-05-17,2017-05-04,2017-05-19,2017-05-24,2017-05-25,2017-05-13,2017-05-07,2017-05-02,2017-05-16,2017-05-01,2017-05-12,2017-05-10,2017-05-22,2017-05-21,2017-05-18,2017-05-26,2017-05-06,2017-05-23,2017-05-09,2017-05-11"
"6275","2017-05-04,2017-05-07"
"6283","2017-05-22,2017-05-07,2017-05-01,2017-05-24,2017-05-03,2017-05-27,2017-05-23,2017-05-15,2017-05-14,2017-05-13"
"6292","2017-05-06,2017-05-22,2017-05-24,2017-05-27"
"6344","2017-05-10,2017-05-19,2017-05-23,2017-05-11,2017-05-22,2017-05-27,2017-05-17,2017-05-21,2017-05-25,2017-05-26"
"6705","2017-05-03,2017-05-07,2017-05-15,2017-05-31,2017-05-17,2017-05-21,2017-05-10,2017-05-16,2017-05-04,2017-05-11,2017-05-19,2017-05-27,2017-05-12,2017-05-28,2017-05-13,2017-05-22"
"6818","2017-05-02,2017-05-12"
"6914","2017-05-06,2017-05-07,2017-05-16,2017-05-28,2017-05-12,2017-05-13,2017-05-18,2017-05-08,2017-05-27"
