"2017-04-24 17:41:01","171026","a:2:{s:3:""key"";s:6:""腐竹"";s:4:""type"";s:0:"""";}","528"
"2017-04-24 17:40:11","249740","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:6:""leader"";}","385"
"2017-04-24 17:39:50","81255","a:2:{s:3:""key"";s:6:""黄蚬"";s:4:""type"";s:0:"""";}","492"
"2017-04-24 17:39:11","249740","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:6:""leader"";}","385,"
"2017-04-24 17:38:53","119000","a:2:{s:3:""key"";s:6:""山楂"";s:4:""type"";s:0:"""";}","512"
"2017-04-24 17:38:49","269057","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:38:35","119000","a:2:{s:3:""key"";s:6:""山楂"";s:4:""type"";s:0:"""";}","512"
"2017-04-24 17:37:58","189568","a:2:{s:3:""key"";s:12:""海南椰子"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:37:56","235080","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-24 17:37:52","119000","a:2:{s:3:""key"";s:6:""山楂"";s:4:""type"";s:0:"""";}","512"
"2017-04-24 17:37:46","189568","a:2:{s:3:""key"";s:6:""海南"";s:4:""type"";s:0:"""";}","294,326"
"2017-04-24 17:37:34","189568","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:37:20","235080","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-24 17:36:23","170878","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:0:"""";}","518,385"
"2017-04-24 17:36:18","249740","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:6:""leader"";}","385"
"2017-04-24 17:35:59","67527","a:2:{s:3:""key"";s:15:""库尔勒香梨"";s:4:""type"";s:6:""leader"";}","389"
"2017-04-24 17:35:31","67527","a:2:{s:3:""key"";s:15:""库尔勒香梨"";s:4:""type"";s:6:""leader"";}","389"
"2017-04-24 17:35:06","70871","a:2:{s:3:""key"";s:6:""蜂蜜"";s:4:""type"";s:0:"""";}","485,496"
"2017-04-24 17:34:50","81255","a:2:{s:3:""key"";s:9:""火龙果"";s:4:""type"";s:0:"""";}","326"
"2017-04-24 17:34:22","268968","a:2:{s:3:""key"";s:6:""新人"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 17:33:29","189568","a:2:{s:3:""key"";s:6:""椰子"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 17:32:54","235080","a:2:{s:3:""key"";s:6:""地瓜"";s:4:""type"";s:0:"""";}","372"
"2017-04-24 17:32:08","235080","a:2:{s:3:""key"";s:6:""地瓜"";s:4:""type"";s:0:"""";}","372"
"2017-04-24 17:30:44","120662","a:2:{s:3:""key"";s:3:""票"";s:4:""type"";s:0:"""";}",",372"
"2017-04-24 17:30:27","18630","a:2:{s:3:""key"";s:15:""六鳌红蜜薯"";s:4:""type"";s:6:""leader"";}","372"
"2017-04-24 17:29:06","230524","a:2:{s:3:""key"";s:12:""全国包邮"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:29:04","230524","a:2:{s:3:""key"";s:6:""全国"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:28:11","81255","a:2:{s:3:""key"";s:9:""火龙果"";s:4:""type"";s:0:"""";}","326"
"2017-04-24 17:25:19","19872","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 17:24:33","137751","a:2:{s:3:""key"";s:9:""牛肉干"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:24:30","245896","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:6:""leader"";}","294"
"2017-04-24 17:24:28","245896","a:2:{s:3:""key"";s:6:""芒果"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 17:24:19","137751","a:2:{s:3:""key"";s:9:""牛肉干"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 17:23:58","245896","a:2:{s:3:""key"";s:3:""椰"";s:4:""type"";s:6:""leader"";}","505"
"2017-04-24 17:23:28","81255","a:2:{s:3:""key"";s:9:""火龙果"";s:4:""type"";s:0:"""";}","326"
"2017-04-24 17:22:47","155580","a:2:{s:3:""key"";s:3:""牛"";s:4:""type"";s:0:"""";}","540,534,522,518,506,409"
"2017-04-24 17:21:16","88862","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:0:"""";}","531"
"2017-04-24 17:18:34","117494","a:2:{s:3:""key"";s:6:""鸡蛋"";s:4:""type"";s:0:"""";}","375"
"2017-04-24 17:18:09","117494","a:2:{s:3:""key"";s:6:""鸡蛋"";s:4:""type"";s:0:"""";}","375"
"2017-04-24 17:17:33","156605","a:2:{s:3:""key"";s:6:""樱桃"";s:4:""type"";s:6:""leader"";}","543"
"2017-04-24 17:17:25","156605","a:2:{s:3:""key"";s:6:""樱桃"";s:4:""type"";s:6:""leader"";}","543"
"2017-04-24 17:16:48","18474","a:2:{s:3:""key"";s:6:""贵妃"";s:4:""type"";s:0:"""";}","294"
"2017-04-24 17:16:35","137751","a:2:{s:3:""key"";s:9:""牛肉干"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:16:03","172571","a:2:{s:3:""key"";s:3:""红"";s:4:""type"";s:0:"""";}","534,524,372,405,326,354"
"2017-04-24 17:15:46","18474","a:2:{s:3:""key"";s:6:""贵妃"";s:4:""type"";s:0:"""";}","294"
"2017-04-24 17:14:33","171026","a:2:{s:3:""key"";s:6:""腐竹"";s:4:""type"";s:0:"""";}","528"
"2017-04-24 17:14:17","268997","a:2:{s:3:""key"";s:6:""菠萝"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 17:14:07","268997","a:2:{s:3:""key"";s:6:""凤梨"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 17:13:53","172571","a:2:{s:3:""key"";s:3:""红"";s:4:""type"";s:0:"""";}","534,524,372,405,326,354"
"2017-04-24 17:13:51","172571","a:2:{s:3:""key"";s:6:""红薯"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:12:54","57580","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:6:""leader"";}","505"
"2017-04-24 17:12:41","56682","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345"
"2017-04-24 17:12:25","56682","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:0:"""";}","345"
"2017-04-24 17:11:58","268938","a:2:{s:3:""key"";s:3:""不"";s:4:""type"";s:0:"""";}","527,526,511,496,415,375,354"
"2017-04-24 17:11:55","180742","a:2:{s:3:""key"";s:6:""饼干"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:11:53","180742","a:2:{s:3:""key"";s:3:""饼"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:10:28","156605","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:6:""leader"";}","294"
"2017-04-24 17:10:21","156605","a:2:{s:3:""key"";s:3:""芒"";s:4:""type"";s:6:""leader"";}","294"
"2017-04-24 17:09:49","156605","a:2:{s:3:""key"";s:3:""木"";s:4:""type"";s:6:""leader"";}","537"
"2017-04-24 17:09:47","28355","a:2:{s:3:""key"";s:6:""椰青"";s:4:""type"";s:0:"""";}","505"
"2017-04-24 17:09:43","156605","a:2:{s:3:""key"";s:3:""木"";s:4:""type"";s:6:""leader"";}","537"
"2017-04-24 17:09:06","178881","a:2:{s:3:""key"";s:7:""suannai"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:08:52","57580","a:2:{s:3:""key"";s:9:""百香果"";s:4:""type"";s:6:""leader"";}","345"
"2017-04-24 17:08:40","268991","a:2:{s:3:""key"";s:6:""生蚝"";s:4:""type"";s:6:""leader"";}","522"
"2017-04-24 17:08:24","162709","a:2:{s:3:""key"";s:6:""蓝莓"";s:4:""type"";s:0:"""";}","531"
"2017-04-24 17:07:56","183469","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:6:""leader"";}","385,518"
"2017-04-24 17:07:52","268991","a:2:{s:3:""key"";s:6:""生蚝"";s:4:""type"";s:6:""leader"";}","522"
"2017-04-24 17:07:38","183469","a:2:{s:3:""key"";s:6:""酸奶"";s:4:""type"";s:6:""leader"";}","385,518"
"2017-04-24 17:04:46","211625","a:2:{s:3:""key"";s:3:""肉"";s:4:""type"";s:6:""leader"";}","466,533,534,523,511,506,480,503,409,415,389,383"
"2017-04-24 17:04:26","160445","a:2:{s:3:""key"";s:3:""黄"";s:4:""type"";s:6:""leader"";}","404,492,375,496,424,503"
"2017-04-24 17:04:01","160445","a:2:{s:3:""key"";s:3:""蛋"";s:4:""type"";s:6:""leader"";}","438,375"
"2017-04-24 17:03:51","205792","a:2:{s:3:""key"";s:6:""榴莲"";s:4:""type"";s:0:"""";}",
"2017-04-24 17:03:48","268973","a:2:{s:3:""key"";s:3:""蜜"";s:4:""type"";s:6:""leader"";}","485,372"
"2017-04-24 17:03:05","268973","a:2:{s:3:""key"";s:6:""薯蜜"";s:4:""type"";s:6:""leader"";}",
"2017-04-24 17:01:57","50663","a:2:{s:3:""key"";s:6:""乐纯"";s:4:""type"";s:0:"""";}","385"
"2017-04-24 16:59:59","138598","a:2:{s:3:""key"";s:9:""牛肉干"";s:4:""type"";s:0:"""";}",
"2017-04-24 16:58:19","163205","a:2:{s:3:""key"";s:3:""乐"";s:4:""type"";s:6:""leader"";}","385"
"2017-04-24 16:57:44","163205","a:2:{s:3:""key"";s:3:""乐"";s:4:""type"";s:6:""leader"";}","385"
"2017-04-24 16:57:24","139598","a:2:{s:3:""key"";s:6:""山楂"";s:4:""type"";s:6:""leader"";}","512"
"2017-04-24 16:57:08","70871","a:2:{s:3:""key"";s:6:""蜂蜜"";s:4:""type"";s:0:"""";}","485,496"
"2017-04-24 16:57:05","139598","a:2:{s:3:""key"";s:6:""山楂"";s:4:""type"";s:6:""leader"";}","512"
