93110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&899.20,2&214.00,1&179.00,6&348.50
93293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28&2255.80,15&1260.00,4&279.60,10&1329.50
93294,0,0,0,0,0,0,0,0,0,0,0,26&2384.30,23&2009.40,19&1885.50,34&3032.40,10&1063.60,4&332.60,5&352.90,13&1165.10,4&315.60,4&203.60
93333,0,0,0,0,0,0,0,0,0,0,0,6&439.60,5&528.90,12&1195.50,41&3540.50,11&985.30,5&609.30,22&1247.40,22&1482.00,20&1108.50,9&720.70
93433,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1129.20,77&7021.00,62&5785.80,72&7151.40,41&3371.40,42&3530.70,18&1391.70,15&1373.90
93506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&623.60,109&10259.40,73&6159.10,29&2544.50,56&3958.80,56&4642.70,53&4735.50
93569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9&820.70,4&414.70,2&112.80,5&382.60,6&404.30,3&169.70
93595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54&4152.40,23&1655.20,53&4656.20,2&153.00,5&347.00,26&1890.00
93645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&423.00,5&346.60,6&706.80,12&1099.70,4&472.00
93728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&386.30,7&714.30,1&114.80,0,2&201.80
93850,0,0,0,0,0,0,0,0,0,0,0,45&4212.10,75&6178.10,26&2382.20,54&4439.80,37&3110.40,24&2128.40,37&3317.60,34&2993.20,35&2329.10,25&1963.50
93878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&363.90,10&642.40,1&39.90,11&873.30,18&1577.90,2&114.90,25&2248.90
93904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&64.90,1&67.00
94098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&292.90,11&874.70,10&700.40,8&688.50,15&1110.40,7&672.30,1&94.90
94174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&185.90,1&99.00,0,0,0,0
94250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24&1973.70,14&1045.20,11&1066.40,6&502.80,9&687.20,47&2907.70,15&2069.20
94372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15&1208.60,3&215.70,5&493.60,16&1518.50,7&681.60
94397,0,0,0,0,0,0,0,0,0,0,0,24&1803.10,28&2509.10,3&237.80,19&1813.70,16&1479.60,3&256.60,2&158.90,7&610.50,12&859.70,7&502.50
94555,0,0,0,0,0,0,0,0,0,0,0,13&936.60,8&744.80,4&391.00,7&765.00,2&159.80,12&996.20,11&816.60,10&908.40,6&310.10,11&538.50
94580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&227.90,2&134.90,11&645.00,0
94627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&279.90,0,6&357.90,2&149.80,0
94676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&88.00
94689,0,0,0,0,0,0,0,0,0,0,0,0,63&6495.60,77&7667.70,169&13409.80,101&8998.10,79&7635.30,79&6623.90,80&6882.00,61&5900.40,42&5804.80
94705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&498.80,19&1271.40,12&974.20
95434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14&973.50,29&2249.20
95445,0,0,0,0,0,0,0,0,0,0,0,48&4112.90,104&9382.00,82&6793.70,152&13931.70,152&15162.60,89&8985.00,82&7776.40,142&11978.40,109&8643.10,96&8792.70
95620,0,0,0,0,0,0,0,0,0,0,0,0,0,1&89.90,40&3818.40,8&560.80,9&1022.00,4&276.90,13&1095.10,12&693.30,6&524.30
95673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1438.00,11&1004.50,18&1902.30,2&206.00,5&634.60,13&780.90,6&420.70
95686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18&1227.40,47&7298.90
95712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&172.80,14&890.70,9&619.60,2&175.90,0,5&477.60
95894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32&2317.20,38&2751.30,10&1091.30,10&1061.30,8&741.40,13&1079.00,24&1542.20
95948,0,0,0,0,0,0,0,0,0,0,0,41&3682.30,117&10569.90,92&8763.70,162&14526.60,150&12782.50,196&18544.10,233&21241.50,231&21140.70,186&15535.50,255&21299.50
96059,0,0,0,0,0,0,0,0,0,0,0,2&229.00,9&785.50,3&284.00,5&461.90,0,0,2&164.90,0,0,0
96087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&139.80,0,0
96114,0,0,0,0,0,0,0,0,0,0,0,196&16486.50,257&23300.50,117&9963.70,478&39730.30,849&75586.90,1015&102034.30,851&87233.60,530&49482.80,609&49162.30,468&42820.40
96192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350&27065.70,189&16521.70,138&16292.00,156&14142.20,129&11473.70,137&12490.10,142&15598.30
96276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&217.90,1&59.00,0,0,0,0,0
96405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67&6026.80,29&2289.30,33&3191.80,42&2897.00,18&1615.90
96475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&1152.70,26&2407.10,25&1594.40,55&4341.60
96494,0,0,0,0,0,0,0,0,0,0,0,0,0,2&147.00,4&232.00,10&631.90,0,0,1&65.80,0,0
96599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327&30745.70,124&10834.70,130&10442.80,181&16026.50,122&11757.80
96660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1577.60,18&1589.80,15&1384.80,24&2220.30,31&2022.70,22&1304.00
96669,0,0,0,0,0,0,0,0,0,0,0,70&5823.00,116&10078.90,49&4105.70,125&9917.60,82&6881.10,70&6001.90,39&3334.10,49&4051.00,51&3739.50,96&8175.80
96777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13&1086.20,8&749.80,33&9171.60
96819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9&702.50,14&1175.00,48&5394.80
96877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&332.10,21&1908.00,13&1043.90
96996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&409.00,16&1370.40,8&604.40,1&49.90,1&79.90
97001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&265.40
97027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&1384.60,28&2847.00,28&4167.00,9&955.30,1&110.00,65&4945.40,7&605.80
97065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112&10081.40,193&18230.70,104&10426.50,141&11987.90,124&9326.10,106&11585.30
97069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47&4019.50
97088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&88.00,12&917.50,22&1545.20
97111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&370.30,9&656.50,0,0
97118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&789.20,17&1001.60,18&999.10
97213,0,0,0,0,0,0,0,0,0,0,0,20&1882.70,35&4805.80,11&1519.80,30&3376.10,29&2660.50,7&970.70,8&952.80,8&758.50,9&713.40,23&1873.60
97293,0,0,0,0,0,0,0,0,0,0,0,0,36&2438.60,26&2376.60,26&2386.20,21&2092.90,44&4302.50,25&2382.70,34&2689.90,28&2321.20,32&3199.00
97387,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1353.20,15&1252.60,13&1268.00,3&279.60,13&1177.40,13&946.40,15&830.00,18&1301.50
97476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&62.00,2&185.00,0,0,0
97484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25&2459.20,14&1399.80,14&1699.20,16&1175.60,7&504.10
97724,0,0,0,0,0,0,0,0,0,0,0,0,0,22&2024.40,36&3534.20,29&2443.60,37&4146.50,30&3205.80,28&2686.90,22&1896.80,5&427.40
97748,0,0,0,0,0,0,0,0,0,0,0,13&1177.90,6&440.70,21&2171.60,29&2671.80,13&1119.00,5&405.90,0,0,2&175.70,4&297.80
97880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&822.60,13&1111.40
97972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&523.90,10&949.80,10&828.80,3&150.70,1&97.80,2&99.80
97987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&59.00,0,1&49.90,3&219.00,0,0
97993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&411.10,22&1373.90,11&885.70
98078,0,0,0,0,0,0,0,0,0,0,0,0,0,1&98.00,16&1629.70,7&620.60,0,5&344.00,4&298.90,8&682.10,6&349.50
98259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32&2491.10,23&3199.40,8&517.40,0,0,3&266.90
98458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&535.70,18&1549.00
98670,0,0,0,0,0,0,0,0,0,0,0,20&2215.60,124&13850.20,88&9194.00,116&8980.50,41&3454.20,61&5493.70,72&6127.40,102&8870.50,32&2421.60,44&3916.00
98711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&266.40
98736,0,0,0,0,0,0,0,0,0,0,0,0,4&387.00,23&2239.70,56&5451.60,62&6349.40,70&7305.00,206&19277.10,142&13239.10,318&29383.10,151&16259.70
98768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&351.70,0,1&49.90,4&307.60
98769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&591.40,1&99.90
98885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&138.00,2&159.80,12&1492.70,7&770.80,7&568.40,3&325.90,5&713.60
98899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&88.00
98916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&198.90,3&208.70,6&416.20
98976,0,0,0,0,0,0,0,0,0,0,0,0,28&2793.80,4&340.80,5&375.90,8&811.50,4&445.90,7&498.40,9&610.90,16&1011.00,13&915.80
98999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&345.80,17&1448.40,2&219.00,3&423.70
99008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&228.90,10&855.30,2&171.70,0,2&118.00,9&770.50,1&49.90
99074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&283.70,5&667.80
99127,0,0,0,0,0,0,0,0,0,0,0,3&259.90,1&110.00,15&1341.70,14&1285.60,25&2697.00,14&1402.10,14&1223.00,14&1009.40,5&405.10,4&282.50
99402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&174.80,14&1276.80
99478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&179.80,2&138.90,0,1&89.90,0,0
99481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30&2980.40,19&1739.30,8&741.70,8&480.70,5&476.60,3&257.80,4&312.90
99489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48&3433.30,20&1967.00,27&1977.90,10&760.10,13&2010.00,4&777.90
99535,0,0,0,0,0,0,0,0,0,0,0,0,134&13407.00,50&5258.80,65&5892.90,73&6778.40,42&4286.20,31&2971.80,52&4526.20,60&7041.20,63&5923.60
99616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33&3056.20,5&928.40,1&123.80,2&163.90,4&484.00
99709,0,0,0,0,0,0,0,0,0,0,0,0,0,10&929.60,12&924.90,8&587.40,1&69.90,1&69.90,1&88.00,0,0
99732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&117.90
99754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&85.00,6&793.70,4&443.80,0,0,0
99775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&69.90,3&209.70,8&519.30
99815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&789.70,1&114.80,1&59.90,0
99945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&357.80,1&66.60,0,4&414.60,1&48.90,2&118.00
99962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&2681.40,11&1109.80,1&89.00,3&166.40
99991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&312.80,7&613.30,4&437.60,9&753.30,1&198.00
99994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&82.80,10&859.90,10&758.50,3&117.50,4&372.40
100230,0,0,0,0,0,0,0,0,0,0,0,0,53&5100.30,2&267.80,3&216.00,1&59.00,4&319.70,1&49.90,4&364.40,0,0
100393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&158.90,0,0
100521,0,0,0,0,0,0,0,0,0,0,0,57&4738.80,70&7080.50,105&10433.80,264&22706.30,377&34730.40,256&24647.00,205&17734.50,169&14680.40,193&15280.20,102&8023.90
100592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7&724.50,2&446.00,0,0,0,1&99.00
100625,0,0,0,0,0,0,0,0,0,0,0,6&768.00,10&1104.90,16&1346.50,85&7446.00,30&2756.30,24&2518.10,11&817.50,6&533.90,2&134.00,7&878.90
100700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&576.20,3&381.80
100741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14&1097.00,15&1409.40,9&592.70,27&2305.70,25&2238.50,32&2185.20
100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&423.90,1&96.90,1&75.00,0,1&128.00
100921,0,0,0,0,0,0,0,0,0,0,0,0,2&233.00,5&450.90,2&148.00,1&48.00,4&333.80,3&233.60,5&363.60,1&69.00,6&359.00
100935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&123.00,9&696.50,2&152.00,0,0,0,0
101075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10&742.60,16&1665.10,10&1143.40,14&1724.30,12&974.40,8&654.40,21&1239.00
101092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&79.80,7&673.70,5&424.50,8&743.90,12&790.10,5&608.90
101107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92&7330.20,51&5064.80,13&1080.40,4&323.90,23&2244.80,23&2193.00
101108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43&4319.20,42&3701.20,66&4971.00,12&908.00
101164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1464.90,55&4930.30,55&4830.30,30&2506.60,18&1415.30,8&767.20
101207,0,0,0,0,0,0,0,0,0,0,0,1&88.00,155&16157.30,92&8293.60,160&13859.90,114&10025.00,131&11339.50,115&10497.20,52&4825.60,43&3479.80,118&10638.00
101240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&771.20,7&465.80,18&1578.40,7&516.80,3&191.80
101246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&158.90
101369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52&5056.00,104&10195.40,77&7262.30,51&4514.70,56&4362.10,31&2457.50,74&5983.90
101401,0,0,0,0,0,0,0,0,0,0,0,0,0,1&10.00,0,0,6&0.06,0,4&2.05,0,0
101551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1050.80,12&1102.50,11&790.20,4&221.00,0
101558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8&666.30,0
101926,0,0,0,0,0,0,0,0,0,0,0,0,4&404.00,4&360.00,10&869.90,2&144.00,44&3947.30,27&2178.30,13&1089.00,28&2622.40,43&4318.30
101963,0,0,0,0,0,0,0,0,0,0,0,2&193.90,2&124.90,7&723.00,23&2215.70,15&1370.70,11&1444.60,7&959.80,17&3165.30,11&1113.10,4&246.50
102107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35&2645.10,20&2039.00,30&3397.60,43&4090.30,12&1018.70,17&1384.00,36&2959.40
102151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&144.00,10&710.60,3&167.90,4&449.40,9&593.90,1&49.00,2&187.00
102252,0,0,0,0,0,0,0,0,0,0,0,18&2096.70,4&424.00,0,0,0,0,0,0,0,0
102438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30&3026.70,39&3376.30,14&1314.70,11&1336.40,6&399.50,30&1794.90,45&3253.40
102570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&48.00,11&1036.60,24&2195.80,29&2279.10,10&888.30,12&956.20,2&176.00
102580,0,0,0,0,0,0,0,0,0,0,0,0,130&9497.10,39&4238.30,86&7927.60,58&5267.10,51&5467.80,63&5319.70,72&6007.20,53&4025.70,34&3216.10
102644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&49.90,3&227.80,3&395.00
102645,0,0,0,0,0,0,0,0,0,0,0,0,0,4&323.00,20&1506.60,11&827.50,6&391.40,5&320.40,8&666.20,6&808.90,11&787.60
102741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&59.90,44&4657.90,54&4861.30,36&2789.40,25&1918.40,33&2461.70
102979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142&12133.50
103027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10&1042.60,102&9515.30,46&5387.70,26&2530.10,12&1345.00,24&2119.50,6&716.50
103068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12&960.60,3&267.80,0,0,0,0,0
103120,0,0,0,0,0,0,0,0,0,0,0,0,110&13271.90,183&18008.40,460&39624.90,565&56657.00,824&81945.30,581&57200.80,522&49421.30,462&43382.70,725&71561.10
103142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20&1717.70,11&1004.40,3&256.40,6&442.10,2&133.20,7&598.40,0
103314,0,0,0,0,0,0,0,0,0,0,0,0,19&1762.50,19&1928.80,12&1272.00,6&580.60,13&1412.10,0,18&1462.80,9&506.40,16&1414.70
103340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349&29746.70,270&26049.70
103421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&153.00,3&264.70
103498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&168.70
103505,0,0,0,0,0,0,0,0,0,0,0,0,28&2589.00,6&559.70,52&3811.40,5&363.80,4&294.90,8&837.60,16&1291.00,1&65.00,0
103520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356&29677.40,330&28635.30,249&24437.20,330&31796.40,297&25755.80,252&21285.40,185&16154.80
103541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32&2228.00,0,1&36.80,0,1&89.90
103552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9&1067.70,11&1117.90,3&202.90,0,4&339.60,0
103741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&267.90,3&246.40,2&234.70
103861,0,0,0,0,0,0,0,0,0,0,0,0,0,4&333.80,61&6067.40,28&2434.40,22&2188.60,22&1874.70,14&952.10,3&272.70,14&1585.60
103894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&244.90,0
103922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&447.70,18&1663.00,10&757.30,0,1&114.90,0
103975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154&13378.80,345&31476.80
104352,0,0,0,0,0,0,0,0,0,0,0,3&258.00,22&2376.80,2&198.80,2&191.80,7&530.70,6&551.60,4&386.80,10&930.00,0,0
104402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&306.60,3&260.60,0,4&292.00,1&54.00,0
104478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&476.00,1&119.00,0,3&352.90,0
104506,0,0,0,0,0,0,0,0,0,0,0,0,0,7&591.90,95&8508.30,87&8791.10,116&11537.20,105&10569.50,113&10299.60,88&8758.70,99&8511.00
104522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18&1503.30,14&1404.70,14&1003.30,44&3792.00,36&3673.90
104610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&188.70,0,3&399.50
104718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68&6371.10
104743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34&3230.50
104832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79&6682.80,56&5556.00,55&6292.50,54&5416.20,61&4391.50,59&5296.50
104842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&119.00
104858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44&3591.20,24&2085.10,30&2577.00,21&1986.90,36&2548.30,20&1429.20
104873,0,0,0,0,0,0,0,0,0,0,0,0,15&1971.50,103&9661.60,314&29141.40,169&16192.30,172&17077.70,104&11822.40,94&9952.40,77&6140.80,100&8840.10
104905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31&2478.70,26&2063.00
105020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29&3206.10,855&81837.20,1130&104952.90,975&83495.00,302&28284.30
105034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165&13767.60,189&21723.20
105056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&65.80,3&212.90,5&376.60,1&99.00
105296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&162.80,0
105376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&197.90,1&110.80,2&228.60,0
105432,0,0,0,0,0,0,0,0,0,0,0,28&2793.10,92&9039.50,82&8021.50,265&23945.40,224&20788.90,174&17314.10,172&15166.90,159&14900.90,160&12755.90,190&21263.90
105496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92&7328.50,70&7472.90,38&4394.20,34&3353.40,21&1785.70,59&4940.90,33&2958.80
105561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&129.90,10&946.50,6&1197.00,2&101.80,2&156.70
105630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16&1385.20,24&1859.50,16&1470.40,9&1186.60,11&772.10,26&3159.20
105643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95&9174.70,113&10579.30,231&21833.80,237&19567.10,222&23141.20
105647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11&700.80,17&1377.10,8&684.10,11&955.60,16&1133.60,15&1336.20
105761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17&1472.50,25&2583.60,33&3568.70,73&8687.90,43&4226.50,58&5607.60,39&3425.70
105773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&175.70,12&1344.80,12&1473.00,3&297.80,8&474.40
105820,0,0,0,0,0,0,0,0,0,0,0,0,24&1760.70,11&1044.50,99&6128.40,24&1864.00,39&3369.20,53&4772.10,29&2226.60,31&2221.30,25&1650.50
105825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14&1261.10,3&288.80,1&156.00,4&561.70,1&59.90
105830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&130.00,1&69.90,1&101.90,0,0,0
105898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24&2360.90,1&78.00,0,0,0
105920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50&4705.60,16&2081.90,16&1366.50,14&1174.00,5&574.30,4&394.70,7&657.50
105977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5&286.40,1&49.90,0,0,1&99.00
105997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9&984.50,18&1778.40,4&437.80,7&546.60
106131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&139.80,1&45.80,0
106140,0,0,0,0,0,0,0,0,0,0,0,7&699.70,23&1832.00,17&1588.40,21&1824.20,17&1585.00,31&3117.40,24&2395.90,27&2320.00,15&1114.90,29&2780.50
106155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199&17573.20
106440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&177.90,2&171.00,4&327.60
106725,0,0,0,0,0,0,0,0,0,0,0,0,12&1501.90,36&3911.50,134&13292.60,102&9069.60,102&10431.30,87&7537.10,112&10104.50,105&8054.30,137&11036.90
106766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&558.60,3&237.80,15&1563.40
106901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87&11655.70
106996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1&66.60,31&2531.30,14&983.70,134&10810.00,94&10051.60
107035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61&6675.40,64&7406.90,0,0,0
107139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41&3142.30,67&6290.10,72&5844.30,80&6257.50
107163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12&1001.70,2&116.70,2&129.80,4&299.80
107241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&392.70,4&503.90,7&466.50,3&193.60,0
107251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39&3491.90
107346,0,0,0,0,0,0,0,0,0,0,0,0,0,13&180.00,158&48.14,237&156.78,270&15.48,272&60.77,237&25.81,341&582.32,456&61.41
107395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&176.00
107431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39&3544.60,31&3096.50,35&2960.10,23&1739.60,39&4077.60
107540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45&3532.50,71&5784.50,43&4550.70,55&5515.60,25&2807.70
107548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&213.30,1&74.50,0
107550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90&8621.60,46&3839.10,22&2183.20,12&937.60,10&561.20
107611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&152.40,0,0
107700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&198.00
107816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2&234.90,9&1149.70,0
107885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6&502.60,25&2284.90,18&1566.60,7&556.70,8&488.70,7&572.60
107989,0,0,0,0,0,0,0,0,0,0,0,0,13&1215.80,11&972.80,11&671.20,6&582.20,4&290.50,0,5&353.70,11&751.30,7&610.70
108219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4&320.90
108412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3&200.40,0,0
108477,0,0,0,0,0,0,0,0,0,0,0,0,0,8&730.00,78&8043.10,16&1674.90,19&1806.90,8&671.80,9&655.30,20&1978.50,8&1151.00
