"72056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1273.70","9&761.20","73&6145.00"
"72086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&633.40","13&956.60"
"72093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&176.90"
"72108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22&2068.50","103&10863.60","172&15281.80","118&10886.80","128&11416.50"
"72127","0","0","0","0","0","0","0","0","0","0","0","6&519.90","31&3572.70","31&2741.50","67&5801.20","26&2206.20","15&1571.80","40&3663.90","24&3066.60","1&99.90"
"72139","0","0","0","0","0","0","0","0","0","0","0","0","18&1302.20","5&487.60","16&1510.10","12&1163.40","14&1620.40","19&1689.50","21&1587.30","37&2949.20"
"72390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&240.80"
"72410","0","0","0","0","0","0","0","0","0","0","7&20.09","6&0.07","0","3&10.04","0","0","0","0","2&0.03","17&80.99"
"72412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&161.70"
"72415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&0.03","27&188.36","12&320.73","7&176.72"
"72503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&938.90","17&1184.40"
"72510","0","0","0","0","0","0","0","0","0","0","0","0","4&71.40","11&1063.80","4&359.80","7&494.70","7&668.80","13&1215.40","7&781.70","2&202.90"
"72786","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&294.00","3&185.70","0"
"72810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87&8084.90","45&3743.10","52&4482.80"
"72833","0","0","0","0","0","0","0","0","0","0","22&1180.30","0","0","0","0","0","0","0","0","0"
"72834","0","0","0","0","0","0","0","0","0","0","0","71&6806.70","33&2446.60","15&1451.70","30&3315.70","25&2282.10","28&2446.60","25&1765.80","19&1655.00","17&1266.70"
"72914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&101.40"
"72949","0","0","0","0","0","0","0","0","0","0","39&2011.30","24&1574.50","3&947.90","4&363.80","5&268.00","10&578.50","22&2088.80","17&1211.70","26&2211.10","8&617.70"
"72979","0","0","0","0","0","0","0","0","0","0","0","6&614.80","0","7&699.80","6&426.70","2&236.00","1&119.00","4&376.00","1&99.90","3&192.60"
"72981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&1356.70","4&323.80","10&934.60","8&716.20","8&672.00","14&937.20"
"72993","0","0","0","0","0","0","0","0","0","0","51&4660.90","58&4860.20","41&3798.80","28&2165.60","53&3757.70","56&4188.20","33&3338.20","42&3282.50","82&6650.80","63&5987.00"
"72998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&48.00","6&444.70","2&158.90","0","1&56.90","4&226.70"
"73020","0","0","0","0","0","0","0","0","0","0","0","82&9818.30","38&4103.60","19&1801.00","42&3612.50","23&2020.90","19&2033.20","7&685.60","3&263.90","2&188.90"
"73089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&258.80"
"73132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1211.50","23&1896.80","13&971.10","15&1015.30","6&533.10"
"73198","0","0","0","0","0","0","0","0","0","0","76&5406.00","149&12180.70","157&15747.10","96&9567.70","157&14826.60","110&9924.40","214&20000.50","152&15261.90","169&13926.00","125&9767.40"
"73459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.90","3&199.70"
"73591","0","0","0","0","0","0","0","0","0","0","60&3899.70","85&6406.70","68&5525.90","11&989.90","51&3834.00","28&2351.50","15&1157.60","6&513.70","13&1152.30","4&315.80"
"73629","0","0","0","0","0","0","0","0","0","0","0","0","12&1268.00","6&527.90","2&157.90","0","1&111.00","0","0","0"
"73692","0","0","0","0","0","0","0","0","0","0","8&1672.50","7&763.90","1&88.00","0","3&177.90","0","1&119.90","0","0","0"
"73697","0","0","0","0","0","0","0","0","0","0","28&2417.00","145&16961.20","59&6980.20","25&2990.40","30&2695.90","45&4929.30","37&3709.10","44&5217.50","62&6010.10","36&3010.70"
"73741","0","0","0","0","0","0","0","0","0","0","5&355.60","545&50861.20","586&62842.30","233&21784.90","475&44505.80","312&27671.60","449&43318.80","599&56462.30","488&43337.40","540&44480.10"
"73925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&85.00","3&137.80","1&94.80"
"74038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&246.00","15&1283.40","0"
"74099","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90","4&353.00","0","8&674.00","6&631.80","5&313.60","3&276.90","0"
"74156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&127.00","10&728.70","10&1071.30","1&279.90","0","0"
"74184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&242.80","6&489.30"
"74291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&822.20","40&2987.40"
"74363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23&1619.70","18&1431.40","15&1294.60","14&909.20","8&648.80"
"74474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&187.00"
"74498","0","0","0","0","0","0","0","0","0","0","22&1866.60","46&4988.30","18&1939.60","11&1204.00","132&12668.80","41&3976.40","60&5961.50","20&1907.20","39&2858.70","16&1081.60"
"74503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&278.70","92&8040.10","30&2621.90","78&6829.60","48&4191.10","13&1029.90"
"74800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&578.20","8&839.80","10&919.20","2&125.80","0"
"74903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29&2364.20"
"74907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16&2275.10"
"74990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22&1639.10","19&1779.70","21&2267.60"
"75005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&184.00","1&198.80","5&375.20"
"75098","0","0","0","0","0","0","0","0","0","0","18&1200.00","44&3874.80","33&3617.30","10&771.60","7&659.60","11&966.20","20&1995.30","3&225.90","3&305.80","3&251.60"
"75130","0","0","0","0","0","0","0","0","0","0","0","216&16944.50","162&15095.50","209&19171.50","366&32650.50","308&27594.40","300&28875.10","226&20220.10","240&20341.40","310&26256.30"
"75156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79&6840.50","120&12866.50","91&8674.40","113&10030.30","116&11574.00"
"75452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&768.60","2&124.90","9&736.70","13&1082.30"
"75560","0","0","0","0","0","0","0","0","0","0","0","0","57&5760.30","84&8801.00","382&35419.60","177&17691.40","192&21701.00","129&14042.70","70&6089.40","153&13823.30"
"75757","0","0","0","0","0","0","0","0","0","0","0","0","10&768.60","6&530.90","14&1081.50","5&376.50","6&478.60","5&277.60","6&488.60","2&198.90"
"75811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&125.70","60&4626.50","40&3297.70"
"76033","0","0","0","0","0","0","0","0","0","0","0","9&615.60","5&641.00","4&347.90","5&462.60","6&613.90","2&144.80","3&500.00","4&319.60","6&424.50"
"76596","0","0","0","0","0","0","0","0","0","0","0","26&2434.40","18&1190.90","16&1296.50","21&2037.10","8&610.20","15&1445.20","8&1181.90","5&479.70","26&2821.10"
"76818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","219&21563.50","218&20298.40","167&13907.80","230&19204.30"
"76848","0","0","0","0","0","0","0","0","0","0","10&912.50","15&1400.50","0","0","0","3&218.80","0","0","0","2&189.60"
"76950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66&5850.40","19&1830.00","19&2114.10","13&803.30","7&868.30"
"77003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&128.80","0"
"77161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85&7404.00","53&4954.60","24&2442.10","12&825.20","27&2324.70"
"77226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&173.60","24&1784.00","4&354.50","11&873.90","17&1386.00","12&798.10"
"77237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35&3523.20","83&7294.70"
"77404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&589.30","10&933.20","3&225.90","4&446.80"
"77545","0","0","0","0","0","0","0","0","0","0","0","19&1611.20","16&2054.90","4&450.00","10&1066.50","11&1183.30","4&495.70","8&935.70","0","9&957.00"
"77547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&458.60"
"77599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&679.80","11&1017.70","1&94.80"
"77669","0","0","0","0","0","0","0","0","0","0","0","2&167.90","0","2&256.00","0","0","0","0","0","6&635.80"
"77692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&186.70","1&279.00"
"77726","0","0","0","0","0","0","0","0","0","0","2&159.70","19&1415.50","4&473.00","113&10802.20","119&10725.90","42&3440.60","21&1932.40","25&2214.90","37&2919.10","30&2483.80"
"77836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&467.40","0"
"77988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37&3881.60","10&955.70","5&453.80","2&163.40","0","5&308.40"
"78049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22&2307.50","2&335.60","1&99.90","3&267.80"
"78080","0","0","0","0","0","0","0","0","0","0","0","13&1741.00","6&708.00","3&222.80","4&332.60","3&295.00","1&74.00","1&149.00","2&154.00","2&243.00"
"78114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31&2447.50","21&1796.20","7&638.20","1&59.90","9&785.40"
"78159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1358.00"
"78190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1445.80"
"78371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&399.90"
"78417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&74.90","5&319.80","2&242.00","3&237.00"
"78426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&393.80","5&903.00","0","4&407.50","0"
"78498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1291.50","25&1945.10","16&1023.20"
"78502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&368.60","13&1546.30","21&1877.20","20&1745.80","18&1624.50"
"78535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&441.30","2&168.70","1&69.90","1&69.90","0"
"78548","0","0","0","0","0","0","0","0","0","0","0","1&128.00","14&1441.00","1&96.00","9&910.70","3&319.00","0","0","0","0"
"78564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&193.00","1&90.00","0","3&389.90","0"
"78781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&69.90"
"78807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&439.60","3&192.50","7&609.40","13&1061.00"
"78906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&283.80","0"
"78947","0","0","0","0","0","0","0","0","0","0","0","36&3610.30","1&59.90","0","6&661.40","16&1729.60","30&3253.40","16&1747.50","5&325.70","2&218.00"
"78984","0","0","0","0","0","0","0","0","0","0","0","207&21988.40","300&30385.70","67&6379.90","398&35979.20","182&15050.70","217&20397.20","251&23252.40","327&27771.30","468&40156.50"
"79122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&1061.00","10&789.50","3&134.70","0","0","0"
"79196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&129.80","0"
"79413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&735.00","4&416.70","2&139.80","0"
"79445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1573.90","36&4707.00","15&1638.30","13&1216.30","21&1604.10"
"79523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&314.50","5&332.70","5&362.30"
"79590","0","0","0","0","0","0","0","0","0","0","0","0","28&2748.30","19&1874.10","23&2192.40","24&1987.50","26&2763.50","33&2742.20","29&3173.60","44&3475.50"
"79879","0","0","0","0","0","0","0","0","0","0","2&187.90","20&1765.30","2&287.70","3&310.70","1&48.00","1&79.90","4&359.40","3&340.90","0","0"
"80017","0","0","0","0","0","0","0","0","0","0","0","75&7013.40","60&6927.50","30&3002.50","75&6741.10","78&7429.00","68&6331.00","72&5494.10","54&4471.70","88&6766.80"
"80125","0","0","0","0","0","0","0","0","0","0","0","0","7&533.60","4&325.90","28&2132.10","7&656.80","4&330.70","20&1698.20","10&1077.90","13&1104.20"
"80154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24&2234.00","30&2613.60","14&1021.60","31&2398.00"
"80253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39&3383.60","33&2708.40","19&1310.10","18&1364.40"
"80295","0","0","0","0","0","0","0","0","0","0","0","1&59.90","7&784.90","11&994.80","11&910.30","11&998.10","40&3557.60","10&867.90","8&660.30","3&238.80"
"80404","0","0","0","0","0","0","0","0","0","0","0","0","26&1856.20","4&456.90","10&991.50","5&682.90","16&2148.90","3&685.90","0","0"
"80514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1546.00","12&1250.40","2&207.90","10&710.90"
"80725","0","0","0","0","0","0","0","0","0","0","0","8&593.70","19&1471.60","0","13&871.50","1&69.90","6&465.70","0","1&36.80","2&151.80"
"80846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&693.80","91&7115.60","32&2591.10","7&555.30","5&502.80","25&2824.50"
"80895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&49.90","13&762.40"
"81068","0","0","0","0","0","0","0","0","0","0","0","35&3134.00","7&719.60","3&283.90","10&927.90","3&379.60","5&552.80","2&199.80","0","4&379.60"
"81255","0","0","0","0","0","0","0","0","0","0","0","57&5778.00","27&2962.60","28&2741.30","95&8496.00","100&9222.60","170&16424.70","132&13147.00","102&8424.70","168&15654.70"
"81266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&2229.70","5&346.50","2&202.50"
"81486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&572.80"
"81511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22&1652.30","28&2718.00","19&1564.80","42&3779.40"
"81556","0","0","0","0","0","0","0","0","0","0","0","0","0","3&243.90","0","1&69.90","0","0","0","0"
"81557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&564.30","55&5731.90","35&3751.00","14&1195.60","24&1862.80"
"81560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","838&72763.50","1468&133633.90","1910&183964.00","1848&178620.80","1646&149401.50","2028&175094.90"
"81580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","221&19944.00","406&41973.30","322&31237.30","285&25136.60","285&23173.80"
"81713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&118.00","3&348.90","0","5&309.80"
"81860","0","0","0","0","0","0","0","0","0","0","0","0","59&7772.20","72&6958.90","147&13730.30","73&6899.40","39&3905.90","85&7058.70","66&5664.90","45&4862.00"
"81941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&868.60","47&5240.10","6&596.80","4&368.70"
"82028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&130.00","3&273.00","1&69.00"
"82081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189&16200.50","157&13475.20","105&8983.50","87&7060.30","63&4791.90","109&9185.10"
"82106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&458.00","5&401.90","4&304.70","11&1185.10"
"82158","0","0","0","0","0","0","0","0","0","0","0","39&4046.70","26&2710.20","1&89.00","17&1658.60","5&397.60","7&748.40","6&507.90","9&554.60","5&842.70"
"82179","0","0","0","0","0","0","0","0","0","0","0","28&2168.70","23&1838.60","7&673.80","29&2474.30","19&1936.70","19&1831.20","20&1829.00","29&2340.00","26&1953.10"
"82193","0","0","0","0","0","0","0","0","0","0","0","1&59.90","2&219.80","0","666&60069.40","744&66469.40","735&69499.50","697&67895.60","441&42318.20","421&34991.70"
"82397","0","0","0","0","0","0","0","0","0","0","0","24&1805.40","6&474.70","1&154.00","0","0","0","0","3&227.90","6&598.60"
"82413","0","0","0","0","0","0","0","0","0","0","0","35&3380.50","18&1729.60","8&856.70","21&1664.60","2&184.90","2&132.70","5&495.70","0","1&59.90"
"82459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&192.00","13&1074.10","7&643.60","5&604.80","0"
"82481","0","0","0","0","0","0","0","0","0","0","0","0","0","12&1043.00","31&2401.30","36&3264.80","60&5632.70","38&3749.30","38&3520.50","65&5715.80"
"82514","0","0","0","0","0","0","0","0","0","0","3&335.90","15&1891.30","0","1&69.90","14&1751.60","7&572.80","6&620.80","5&579.00","0","0"
"82555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&394.80","0"
"82788","0","0","0","0","0","0","0","0","0","0","0","1&69.90","7&750.00","1&97.00","1&73.00","1&53.00","0","0","2&119.80","1&93.00"
"83257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&49.90"
"83284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&88.00","1&69.00","0","2&131.00"
"83469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&1039.40","12&996.50","9&942.70","25&1503.60"
"83479","0","0","0","0","0","0","0","0","0","0","0","0","12&798.70","1&79.90","1&69.90","0","1&59.90","1&59.90","1&59.90","0"
"83490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&275.90","5&406.20","0"
"83515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25&2632.20","5&1212.70","12&1901.20"
"83557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&148.90","14&1532.10","3&349.80"
"83621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1169.90","17&1409.10","23&2058.90","9&691.20","5&454.20"
"83635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&685.30","13&1338.30","15&2717.20","8&704.70","4&314.50","9&1075.40"
"83681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&354.90"
"83740","0","0","0","0","0","0","0","0","0","0","0","26&3713.60","14&1032.40","5&463.80","10&949.00","7&585.40","13&990.10","18&1826.50","14&1319.70","15&1067.70"
"83771","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&536.50","35&2164.40","12&858.50","31&2310.10","35&3024.40","29&2255.80"
"83803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35&3190.20","29&2875.00","35&3032.00"
"83899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.90"
"83911","0","0","0","0","0","0","0","0","0","0","0","16&1000.90","4&421.00","5&596.80","0","0","0","3&267.80","2&256.00","2&238.90"
"83947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82&6406.30","162&13214.00","218&16905.50","144&13168.90","79&6686.80","215&17298.60"
"83993","0","0","0","0","0","0","0","0","0","0","0","16&1157.00","7&594.80","5&419.90","39&3546.00","35&3868.80","43&4513.80","39&3061.30","28&2584.40","24&2288.70"
"84007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&89.90"
"84248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&335.60","5&454.80","3&194.70","0"
"84265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&1091.10","28&2030.30","10&871.20","6&511.90","3&426.00","0"
"84290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23&2075.00","31&2519.60","32&2832.90","50&3551.80","25&1963.90","72&5573.50"
"84322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&258.80","0"
"84331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19&2217.30","12&966.20","1&49.90"
"84393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&379.40"
"84459","0","0","0","0","0","0","0","0","0","0","0","0","0","46&5332.70","119&9322.10","17&1560.10","6&543.80","8&586.50","5&337.50","9&493.10"
"84584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&783.40","76&7714.60","47&4430.80","46&4381.70","25&1928.70"
"84694","0","0","0","0","0","0","0","0","0","0","0","25&2621.90","59&6115.70","22&2220.30","76&6954.10","97&8613.30","86&9598.30","81&8055.90","68&6231.80","68&6900.80"
"84696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&673.50","28&2180.20"
"84751","0","0","0","0","0","0","0","0","0","0","0","10&958.30","22&2520.70","5&521.80","7&659.60","18&1805.00","30&2965.10","36&4283.20","35&3063.60","72&5888.20"
"84756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23&1760.20","12&1033.40"
"84888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84920","0","0","0","0","0","0","0","0","0","0","0","17&1435.80","0","0","12&965.70","4&236.80","0","0","7&693.00","5&471.80"
"85011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19&2543.50","5&462.60","7&1080.60","9&724.10"
"85058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&125.60"
"85077","0","0","0","0","0","0","0","0","0","0","0","128&12767.20","68&7290.30","13&1276.70","9&1017.90","2&213.00","3&302.90","4&383.90","4&444.90","8&654.50"
"85162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&262.80","4&124.60"
"85184","0","0","0","0","0","0","0","0","0","0","0","190&14859.20","207&16142.50","49&4375.40","165&13998.90","49&4362.00","63&5450.30","160&14803.60","138&11292.60","207&17116.20"
"85210","0","0","0","0","0","0","0","0","0","0","0","0","30&2486.70","27&2636.80","12&1061.80","8&760.60","4&484.60","5&842.90","5&328.80","2&158.90"
"85229","0","0","0","0","0","0","0","0","0","0","0","0","13&1555.90","12&988.40","49&3978.30","23&2348.60","37&3196.20","19&1872.90","22&1835.60","15&1250.20"
"85366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1183.40","10&900.70"
"85444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&275.60"
"85874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54&4822.70","283&27075.10","217&22349.20","156&17082.20","122&10736.90","174&14357.50"
"86257","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90","0","0","0","0","0","0"
"86325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31&2556.50","18&1598.70"
"86377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&664.30","18&1520.70","6&446.80","6&382.60","7&508.50"
"86463","0","0","0","0","0","0","0","0","0","0","0","0","0","2&162.70","55&5436.90","21&1908.80","4&449.80","6&596.90","11&1352.90","0"
"86586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&693.90","13&1146.10","13&1089.20","16&1191.20","29&2686.80"
"86680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&39.90","33&2848.80","27&2401.60","7&766.70","3&209.70"
"86907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&559.80","12&1097.00","4&523.50","0","9&538.30","9&541.10"
"86982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&874.90","10&984.10","4&532.00"
"87291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&197.60"
"87338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260&22700.60","140&11672.00","261&21719.70"
"87472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39&3749.40","61&5211.60","28&2293.80","38&3821.70"
"87634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21&2058.70","15&1352.30","3&221.00","4&292.70"
"87679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&75.00","3&329.90","7&476.20"
"87867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&536.80","3&285.80","5&563.50","0","0"
"87983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137&10213.90","335&29677.80","513&45296.80"
"87987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&85.00","1&139.00","0","0"
"88024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58&5256.40","28&2643.40","58&5711.20","33&2754.10","38&3297.60"
"88209","0","0","0","0","0","0","0","0","0","0","0","76&5961.60","32&3692.50","29&2758.20","73&6840.50","51&4147.60","42&3701.70","26&2342.60","27&2459.50","26&1780.60"
"88505","0","0","0","0","0","0","0","0","0","0","0","0","0","2&217.00","15&1604.50","3&202.90","0","0","0","2&188.00"
"88541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1144.90","39&3422.30","16&1454.10","13&1335.30","16&1311.50"
"88560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&339.60"
"88623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&2049.70","41&3688.70","44&3983.10","53&5183.50","26&2641.30","35&2528.60"
"88862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.00","1&89.00","0","2&182.00","0","0"
"88933","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&217.90"
"89076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&78.00","2&149.80"
"89079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27&3236.70","65&5191.90","46&3336.00","41&3098.30"
"89140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37&3193.60","17&1602.70","20&2365.00","1&90.00"
"89159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800&72591.40","573&50019.80","686&55928.30","1064&85123.10"
"89304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45&4228.70","27&2464.50","26&2492.60","35&3166.20"
"89317","0","0","0","0","0","0","0","0","0","0","0","14&1046.80","19&1828.50","30&3055.20","23&2108.50","12&949.20","12&1197.10","8&649.20","6&475.70","7&494.20"
"89323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33&3259.90","75&6900.20","40&3525.20"
"89478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&177.90","14&2421.60","2&149.80","0"
"89491","0","0","0","0","0","0","0","0","0","0","0","3&144.90","0","2&227.00","4&316.00","4&327.70","2&192.70","2&247.00","0","0"
