"0","8123&844283.21"
"21","1&448.00"
"22","12&1098.00"
"28","16&1034.70"
"34","2&168.00"
"50","7&556.60"
"51","4&221.70"
"59","530&55425.30"
"62","5&2632.00"
"76","11&30.09"
"83","46&4148.90"
"158","10&689.33"
"161","3&255.90"
"237","1975&201697.90"
"248","17&1280.20"
"261","29&2860.60"
"268","6&539.30"
"273","31&2186.20"
"282","28&3431.40"
"289","4&442.90"
"290","55&4412.00"
"302","1&69.90"
"316","103&11047.70"
"320","264&31159.80"
"345","4&338.00"
"349","13&1053.10"
"358","1&78.00"
"364","5&517.80"
"367","1&78.00"
"368","267&23658.20"
"376","53&5820.40"
"378","37&2607.70"
"419","2&316.00"
"427","6&760.70"
"430","1496&170367.90"
"432","20&2263.00"
"435","17&1712.60"
"447","3&128.00"
"627","1&99.90"
"722","2&138.00"
"753","36&4099.50"
"916","3&177.80"
"1437","14&1342.00"
"1472","479&51486.30"
"1567","33&2537.10"
"1568","1105&121742.00"
"1738","5&607.50"
"1916","13&1520.30"
"1921","1&59.90"
"2169","8&539.20"
"3309","12&1281.70"
"3311","26&1969.30"
"3398","133&15168.10"
"3407","131&12212.60"
"3408","56&4486.40"
"4100","5&615.00"
"4194","36&3820.60"
"4234","4&349.70"
"4245","36&3407.60"
"4249","18&2298.60"
"4258","14&1159.80"
"4259","19&2024.60"
"4265","3&325.90"
"4270","3&293.00"
"4275","9&648.00"
"4285","383&45602.60"
"4310","301&27449.00"
"4316","4&314.50"
"4319","2&198.00"
"4340","16&1512.80"
"4350","31&2883.80"
"4356","7&609.00"
"4376","39&3146.90"
"4521","37&2883.80"
"4530","10&929.60"
"4636","16&1559.40"
"4640","10&794.30"
"4641","1&59.90"
"4666","20&3456.50"
"4667","6&401.30"
"4744","5&372.70"
"4856","10&872.30"
"4858","20&1471.50"
"4874","40&3660.40"
"4879","145&14872.30"
"4880","105&9752.60"
"4884","27&2261.20"
"4890","22&2169.90"
"4898","2&187.00"
"4907","14&1479.20"
"4964","4&165.80"
"5130","17&1829.50"
"5356","16&1586.30"
"5751","39&3074.50"
"5795","1&256.00"
"5819","18&1863.40"
"5820","32&3323.60"
"5828","84&8310.60"
"5854","1&109.90"
"5905","36&3987.70"
"6274","26&2798.10"
"6275","1&116.00"
"6283","1&78.00"
"6344","11&1080.00"
"6612","2&137.90"
"6705","33&2871.90"
"6914","9&748.00"
"6963","51&4976.50"
"7173","7&483.70"
"7583","20&1718.80"
"7655","22&2232.50"
"7728","129&10349.30"
"7901","21&1899.70"
"8050","112&9361.60"
"8089","21&1567.60"
"8098","6&461.40"
"8128","1&99.00"
"8605","1&55.90"
"8621","1&88.00"
"8634","2168&193052.40"
"9083","2&315.90"
"9491","2&253.60"
"9547","438&46116.30"
"9667","49&4434.60"
"9698","68&5870.50"
"9711","132&13735.60"
"9731","18&1573.10"
"9781","15&1075.90"
"9801","10&1238.60"
"10003","1&69.90"
"10081","55&4731.80"
"10099","60&5245.80"
"10116","22&2248.70"
"10138","13&2054.90"
"10208","13&884.90"
"10284","7&685.70"
"10323","2&241.80"
"10338","4&368.70"
"10474","6&381.60"
"10676","13&1805.90"
"10693","3&356.00"
"10733","73&7977.40"
"10804","66&5820.70"
"10835","10&910.00"
"10838","73&6580.90"
"10872","8&599.00"
"10889","266&23534.50"
"11002","19&1823.70"
"11005","2&109.80"
"11063","19&1941.90"
"11515","3&235.90"
"11558","35&4359.90"
"11585","1&89.90"
"11623","679&67248.40"
"11756","14&1240.80"
"11768","26&1856.90"
"11770","614&61744.50"
"11787","21&1688.40"
"11853","109&9757.40"
"11880","39&4709.50"
"11956","13&1171.60"
"12122","2&134.90"
"12187","38&3586.80"
"12385","12&1169.70"
"12396","92&8146.90"
"12465","83&9058.00"
"12466","2&316.00"
"12744","4&650.90"
"12816","2&193.40"
"13020","64&7233.20"
"13170","2&187.90"
"13199","2&276.00"
"13204","33&1642.50"
"13215","2&179.80"
"13257","82&7534.60"
"13299","1&95.00"
"13401","304&30079.70"
"13850","18&2729.00"
"13911","1&99.80"
"13917","35&2438.10"
"14105","16&1161.90"
"14112","1&119.00"
"14196","29&3602.30"
"14217","18&2157.20"
"14241","1&118.00"
"14253","11&1117.00"
"14394","2&246.00"
"14409","6&893.70"
"14640","3&504.90"
"14796","23&2197.00"
"14804","36&3486.20"
"14807","96&8026.50"
"14871","16&1428.90"
"14897","178&17387.10"
"15285","4&309.80"
"15434","58&6659.20"
"15459","1&119.00"
"15627","6&516.70"
"15663","30&3363.10"
"15715","19&1365.50"
"15998","130&9531.80"
"16238","30&2683.10"
"16247","15&1119.00"
"16348","2&258.00"
"16647","2&458.00"
"16797","41&4830.40"
"16824","16&1515.80"
"16875","42&3890.40"
"16910","1&259.00"
"16920","1&69.00"
"16995","1173&120751.60"
"17095","233&19531.20"
"17174","21&1624.40"
"17212","8&1006.00"
"17376","2&106.80"
"17385","11&763.00"
"17523","2&196.00"
"17579","9&701.50"
"17724","184&17034.90"
"17870","59&6218.60"
"18008","1&134.90"
"18027","3&313.90"
"18029","4&152.90"
"18039","1&78.00"
"18081","737&75447.10"
"18171","4&470.00"
"18271","11&569.10"
"18373","180&20031.10"
"18422","1&116.00"
"18433","63&7068.20"
"18470","16&1992.00"
"18474","23&1437.80"
"18630","29&2398.40"
"18964","162&14912.40"
"19050","74&6749.80"
"19233","3&171.80"
"19420","1&69.90"
"19425","4&435.60"
"19434","13&1098.50"
"19452","3&337.00"
"19464","2901&321268.00"
"19482","55&5015.50"
"19575","212&19519.40"
"19789","314&36781.30"
"19872","9&900.90"
"19893","9&1045.80"
"19894","2&173.00"
"19895","4&357.80"
"19908","36&3735.60"
"19921","86&8120.50"
"19964","6&382.80"
"19967","2&156.00"
"20006","7&790.80"
"20081","1&119.00"
"20313","9&514.60"
"20316","32&3816.30"
"20442","2142&224499.80"
"20492","856&77424.00"
"20514","30&2997.20"
"20516","18&1572.80"
"20593","263&25096.30"
"20594","8&669.20"
"20631","3&434.00"
"20690","2&210.80"
"20697","30&2982.10"
"20766","4&434.80"
"20817","15&2061.00"
"20890","28&2570.10"
"20915","43&3431.80"
"20949","376&39157.20"
"20953","4&316.80"
