"143896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&89.90","0","3&219.70","5&404.70","3&189.40","7&441.80","7&441.80"
"143934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&167.90","16&1185.10","16&1185.10"
"143968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&105.90","2&207.90","6&476.80","3&294.70","5&456.70","1&49.90","2&92.80","2&92.80"
"143972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&339.90","13&1254.30","4&454.80","4&454.80"
"144001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111&9107.80","74&7584.10","86&8204.20","74&7553.00","31&3674.70","31&3674.70"
"144050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&90.00","2&90.00"
"144051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&387.60","12&1223.70","13&1077.20","6&461.70","0","10&953.70","10&953.70"
"144063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","291&26187.90","419&43817.20","423&44629.50","505&52449.80","360&37396.80","159&13625.30","87&9134.10","111&8192.50","111&8192.50"
"144110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21&1575.40","23&1295.80","23&1295.80"
"144218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87&8083.40","213&20730.10","180&23129.80","101&11592.10","56&5539.80","96&11384.10","135&14298.60","172&16331.40","172&16331.40"
"144236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22&1757.30","26&2326.20","29&2602.50","34&3973.30","27&2323.30","32&1526.30","18&1251.80","28&1473.40","28&1473.40"
"144238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&306.60","5&306.60"
"144344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&829.20","12&1211.40","0","0"
"144347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&836.40","13&836.40"
"144383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28&2582.10","3&265.80","6&541.80","0","0","1&94.80","7&225.20","0","0"
"144438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&459.40","1&68.00","0","0","0"
"144501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1586.70","4&466.40","1&69.90","0","0","0","0","0","0"
"144506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&337.40","15&1121.80","15&1121.80"
"144536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120&10386.20","693&64358.20","552&56048.00","553&56106.10","442&37927.00","610&50403.80","703&87175.60","557&49875.30","557&49875.30"
"144541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&89.90","2&147.80","1&48.80","1&48.80"
"144590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&185.90","1&89.90","0","0","6&481.50","2&211.00","5&442.20","5&442.20"
"144604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43&3973.70","19&1794.70","9&1013.60","1&90.00","9&1039.20","1&149.00","0","3&210.90","3&210.90"
"144612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150&12301.40","371&32572.30","417&38538.40","443&41481.00","360&30824.20","561&47917.20","720&64302.50","516&61414.80","516&61414.80"
"144681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&149.80","0","0","0","0","0","3&169.90","3&169.90"
"144689","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49&5633.20","48&5634.80","24&3499.80","30&4470.60","23&3440.40","10&1234.70","32&2827.20","9&836.60","9&836.60"
"144695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1310.90","136&12524.60","41&3562.60","48&4737.80","20&1799.20","31&2657.40","65&6417.80","52&4196.80","52&4196.80"
"144841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&2061.10","39&3293.30","20&1705.70","32&3347.00","18&1523.40","43&3709.80","32&2661.20","32&2242.70","32&2242.70"
"144857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53&4691.50","50&5283.20","24&2113.60","4&365.80","14&1091.20","16&1264.40","16&1354.40","16&1301.10","16&1301.10"
"144873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34&3000.00","114&9260.20","114&9260.20"
"144925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&376.80","2&317.90","2&244.00","2&173.00","0","4&270.60","3&178.60","3&178.60"
"144932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37&3117.50","21&1243.80","11&696.10","11&696.10"
"145007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195&15172.60","1243&122233.30","1267&123032.60","1218&108193.30","2026&173493.20","2724&267157.80","1987&172942.50","1987&172942.50"
"145080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23&1861.60","18&1517.10","18&1875.40","17&1294.50","0","1&89.90","8&617.50","1&45.00","1&45.00"
"145089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&947.30","169&14281.20","98&9226.70","73&6226.00","100&9826.80","124&10294.50","141&14071.80","141&12876.30","141&12876.30"
"145201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55&4492.10","458&41845.80","253&23967.00","292&28746.20","220&21116.70","205&17697.70","336&30691.40","249&22078.70","249&22078.70"
"145287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46&4343.80","60&6341.60","17&1510.20","17&1574.50","18&1540.10","13&866.70","5&352.20","5&352.20"
"145321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&419.40","0","2&188.90","2&119.80","4&241.40","65&4951.20","65&4951.20"
"145346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47&3971.50","37&3116.50","24&2152.60","9&1380.70","19&1438.10","25&1809.70","12&1093.30","12&1093.30"
"145350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20&1925.90","12&992.70","12&992.70"
"145393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","169&14696.20","129&11402.40","61&5067.70","68&6088.60","74&5685.60","88&7993.10","47&5053.80","47&5053.80"
"145431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45&4183.90","46&4137.40","47&4605.50","36&3163.20","55&5115.70","35&2618.30","19&1343.00","12&980.30","12&980.30"
"145451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57&10584.30","28&3370.30","22&1965.40","9&1045.90","5&261.60","15&875.30","15&875.30"
"145519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29&2471.00","16&1422.40","14&1173.00","4&317.70","6&422.80","4&238.50","0","0"
"145527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&377.70","15&1750.20","10&995.60","8&663.20","5&468.60","4&312.80","2&212.80","0","0"
"145553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&1008.90","29&2174.50","12&1129.00","9&805.00","8&586.60","30&2393.10","1&99.80","1&69.90","1&69.90"
"145612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&66.60","1&66.60","0","0","0"
"145664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&512.60","23&1957.10","17&1399.90","0","5&220.60","0","0"
"145684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&318.60","15&1454.10","5&409.80","0","2&234.00","5&466.50","5&466.50"
"145691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&197.00","2&197.00"
"145721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&198.00","17&1622.90","11&1081.40","11&1081.40"
"145945","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62&5798.50","836&81968.00","1390&131551.30","1052&89331.30","778&103023.00","296&26753.60","296&26753.60"
"145957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154&15882.90","143&13765.00","145&12234.00","315&27950.40","344&29914.20","323&26596.70","323&26596.70"
"146004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&2038.70","26&2800.70","8&1109.80","8&1109.80"
"146028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&516.40","6&470.90","5&693.10","2&168.00","0","0","0"
"146093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34&3111.90","52&4686.30","23&1992.10","21&1437.50","9&613.00","24&1553.60","16&1178.90","9&556.40","9&556.40"
"146119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38&2797.40","41&2972.80","24&1921.60","41&3292.30","32&2313.10","25&1743.90","27&2116.00","9&655.90","9&655.90"
"146187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&670.40","23&2092.00","23&2118.60","14&1550.40","11&1140.50","3&215.80","1&119.00","29&2362.90","29&2362.90"
"146314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&127.90","10&792.20","20&1670.80","5&417.60","9&853.40","1&109.00","2&204.00","2&204.00"
"146317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&734.10","15&1364.10","10&717.80","6&477.30","2&156.60","0","0"
"146356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&323.50","13&946.30","11&752.10","14&1216.80","16&1222.60","22&1464.90","7&262.70","12&942.30","12&942.30"
"146368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&134.80","0","0","0","0","14&1506.50","14&1506.50"
"146583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.00","0","1&41.90","1&77.80","0","1&69.90","0","0","0"
"146649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&847.70","24&2038.10","9&793.40","11&1105.50","7&479.20","3&337.70","3&337.70"
"146730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37&3409.60","14&1387.10","21&2193.50","18&2341.40","40&3349.80","55&5468.60","36&4037.90","43&3754.80","43&3754.80"
"146755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&256.00","10&717.30","6&423.50","0","0","0","0","0","0"
"146830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&354.00","3&329.70","0","0","0","0","0"
"146896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&126.00","0","0","0","0","0","0","0","0"
"146977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&119.80","2&169.90","2&169.90"
"146989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27&1867.90","7&566.80","11&932.00","28&2599.90","23&1841.80","7&486.40","14&1396.40","12&1085.50","12&1085.50"
"147150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&706.70","0","0"
"147165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&59.90","0","0"
"147176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&536.50","12&1467.10","15&1599.10","11&1032.40","10&803.50","0","0","0","0"
"147206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&307.00","17&1307.60","15&898.40","9&636.30","9&620.30","9&620.30"
"147276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57&4736.10","21&1854.70","15&1178.80","1&89.90","12&889.80","12&929.30","15&1045.20","15&1045.20"
"147300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&255.00","2&111.00","1&48.80","1&48.80"
"147338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&126.50","2&119.80","0","0","0"
"147425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&110.00","1&59.90","1&49.90","1&49.90"
"147484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52&4895.40","60&7918.10","40&3484.50","39&3537.40","30&3282.80","25&2633.10","25&2633.10"
"147488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&553.10","13&880.50","20&1143.50","20&1143.50"
"147560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19&1698.60","8&638.20","7&958.50","1&69.90","2&216.00","2&209.70","6&929.70","0","0"
"147562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52&4167.80","20&1734.70","20&1927.30","17&1366.80","20&1980.70","21&1493.30","24&2988.80","9&867.70","9&867.70"
"147580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56&4903.90","11&925.60","16&1108.70","35&2604.30","9&540.30","9&540.30"
"147650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1608.40","26&2416.50","32&2917.20","8&793.60","16&1544.90","20&1167.80","6&502.10","4&340.60","4&340.60"
"147664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&1053.60","6&233.90","1&86.00","0","0","0","0","0","0"
"147706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111&9691.00","205&18371.00","141&13515.10","81&6943.40","72&6478.80","71&5524.20","102&8670.60","63&4990.40","63&4990.40"
"147796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&165.90","4&276.00","0","0"
"147877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28&2360.00","25&2330.50","6&973.60","0","0","3&342.00","3&85.40","0","0"
"147902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&977.30","11&1022.10","10&981.40","6&609.50","7&529.20","4&445.90","3&72.60","3&72.60"
"147957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&512.00","1&128.00","1&128.00"
"148019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1140.00","53&4776.40","39&3185.10","56&4265.40","26&2043.10","26&2043.10"
"148066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&118.00","6&741.90","1&59.00","1&59.00"
"148088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57&4448.30","103&9449.40","207&17532.40","207&17532.40"
"148120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&239.70","4&363.60","19&2032.50","14&724.90","1&88.00","1&88.00"
"148123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140&11408.80","133&11206.60","113&10304.60","98&9033.50","60&5066.30","149&13741.50","368&37007.60","141&11211.10","141&11211.10"
"148142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33&2969.70","3&234.90","2&168.70","12&800.90","1&65.00","0","2&153.00","2&153.00"
"148150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&104.00","0","0","0","0"
"148222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&348.00","6&380.90","0","1&155.00","1&155.00"
"148257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1132.80","7&554.40","10&842.50","7&510.90","1&81.80","1&81.80"
"148263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45&3856.60","17&1754.40","17&1754.40"
"148334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&723.20","6&712.90","0","0","1&48.80","0","0"
"148353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&89.90","4&264.70","5&379.50","1&79.90","0","9&677.60","9&677.60"
"148392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63&5032.70","45&3369.50","11&795.10","10&992.90","7&795.40","2&168.90","7&573.10","7&580.40","7&580.40"
"148430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89&8904.10","128&13273.00","67&7199.60","30&6668.30","19&1721.80","24&3486.10","6&612.60","6&612.60"
"148493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&887.50","10&775.20","7&392.30","0","1&79.90","0","1&89.90","0","0"
"148550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83&7765.10","83&7765.10"
"148595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&114.90","1&119.00","1&115.00","0","0"
"148713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&934.80","1&179.00","0","0","0","0","0"
"148726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62&4168.50","18&1564.70","2&175.80","2&104.90","5&489.30","1&112.00","0","2&227.90","2&227.90"
"148751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&732.00","18&1390.50","13&1020.20","1&98.80","19&1528.80","10&757.20","6&532.50","1&99.90","1&99.90"
"148760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16&1163.70","2&197.00","0","1&39.90","0","0","0","0"
"148804","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20&1778.00","20&1778.00"
"148834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199&18423.80","289&27554.80","190&18198.10","126&10958.30","65&5402.20","158&16275.00","116&10329.10","116&10329.10"
"149017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&866.10","15&1224.80","13&977.80","17&1141.00","17&1141.00"
"149349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&650.40","5&337.30","4&276.00","1&118.00","3&255.80","3&355.50","3&355.50"
"149364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&1062.40","22&1742.60","10&865.70","12&888.80","16&1167.50","7&807.40","12&879.30","1&49.00","1&49.00"
"149395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75&6819.50","44&4310.30","22&2095.70","24&2013.70","22&1951.40","31&2188.50","19&1923.60","19&1660.50","19&1660.50"
"149397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&992.40","15&1305.80","41&3244.70","34&2740.90","47&3837.30","47&3837.30"
"149467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7&536.00","6&333.50","2&377.90","1&89.90","1&79.90","0","2&139.80","0","0"
"149512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&692.00","4&250.70","0","3&200.70","0","0"
"149559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1576.00","17&1319.40","17&1319.40"
"149565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38&3293.00","14&1163.40","12&836.20","14&1257.40","14&1240.20","35&2567.30","21&1407.70","7&579.70","7&579.70"
"149578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&1081.50","12&1199.90","12&927.90","7&668.60","8&667.90","33&3280.80","10&817.50","12&900.20","12&900.20"
"149608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&629.50","28&5000.60","13&1066.80","13&1066.80"
"149620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&791.10","11&1084.20","15&1119.90","7&683.70","3&278.00","3&278.00"
"149650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&664.00","0","0"
"149666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42&2873.60","18&1500.40","13&1140.10","14&923.90","12&860.30","23&1424.80","70&6367.80","68&4509.20","68&4509.20"
"149849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&387.83","0","0","4&299.00","3&188.80","4&207.60","10&421.08","0","0"
"149863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11&877.90","21&1874.90","32&3477.10","11&739.80","24&1974.40","7&1059.70","16&1512.20","35&2477.60","35&2477.60"
"149934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83&8347.90","23&2429.20","12&1240.80","14&1421.10","9&827.50","4&281.90","9&547.40","16&928.10","16&928.10"
"149999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145&14846.90","309&31704.90","200&18716.30","198&17124.50","166&15724.60","94&8015.90","94&8015.90"
"150031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&619.00","2&173.00","2&173.00"
"150048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&1305.50","37&2919.50","16&1807.60","16&1807.60"
"150053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51&5292.90","47&4091.60","21&1939.10","20&2004.60","61&9479.80","16&1620.60","16&1620.60"
"150057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&1271.00","14&964.50","18&1784.10","8&622.60","5&490.60","5&490.60"
"150090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&462.80","13&1137.30","13&1137.30"
"150129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&1006.80","18&1962.30","11&1002.20","10&712.50","7&593.00","40&2781.70","1&118.00","8&531.90","8&531.90"
"150141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&49.00","2&104.90","1&79.90","0","0","4&9468.60","4&9468.60"
"150332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&168.90","2&149.80","2&374.70","1&65.00","6&518.80","6&518.80"
"150342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27&2545.90","35&2945.80","52&6309.70","49&5800.00","127&12526.30","197&18463.90","251&24436.30","192&19126.40","192&19126.40"
"150370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13&989.40","11&1021.30","0","0","0","0","0","1&149.00","1&149.00"
"150393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&360.00","1&67.00","0","0","0","1&54.00","1&54.00"
"150396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&555.00","1&108.00","1&108.00"
"150417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17&1458.70","20&1588.60","24&1653.60","57&3873.80","20&1285.80","7&524.90","7&524.90"
"150553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32&2498.80","30&2738.90","18&1575.80","28&2507.30","18&1437.20","7&599.50","7&578.70","8&629.30","8&629.30"
"150652","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4&591.00","2&397.00","2&397.00"
"150836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&58.80","0","0"
"150849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21&1487.90","31&3970.60","31&3970.60"
"150913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56&4604.30","58&6191.30","84&7861.50","78&6363.10","49&4134.70","45&3916.30","42&3148.00","42&3148.00"
"151055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&147.00","30&1861.80","27&2201.70","21&1804.10","17&1066.40","20&1775.00","7&615.50","7&615.50"
"151100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&398.60","4&282.50","1&79.90","4&294.60","2&149.00","4&540.90","4&540.90"
"151117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&799.80","11&1002.80","2&124.00","6&546.70","3&215.60","3&215.60"
"151140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27&2707.80","34&2799.30","11&944.50","3&373.00","7&1086.50","2&257.00","1&49.90","1&237.00","1&237.00"
"151234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1&79.90","0","0"
"151267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&400.50","5&400.50"
"151269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&299.70","10&979.00","1&109.90","0","0","0","1&94.90","0","0"
"151340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&501.50","6&413.20","7&449.50","1&69.90","9&790.00","7&398.20","7&398.20"
"151426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15&1235.00","15&1235.00"
"151461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5&399.60","8&879.70","13&1029.90","3&267.80","5&389.50","7&632.60","3&269.70","3&269.70"
"151493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&553.00","2&96.00","1&69.90","1&48.90","0","0","0","0","0"
"151516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18&1740.80","7&668.30","10&822.00","4&368.60","4&368.60"
"151534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&183.20","10&974.50","0","0","2&1062.00","3&1062.00","3&1062.00"
"151573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33&2607.40","4&303.70","2&147.90","1&78.00","7&722.70","0","1&69.90","0","0"
"151673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6&853.90","7&509.30","6&893.30","13&1346.40","13&1346.40"
"151723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2&264.00","4&211.70","4&211.70"
"151766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12&980.50","16&1378.80","4&327.70","6&591.40","0","2&149.90","0","0","0"
"151829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45&4522.30","66&7116.20","32&3445.30","36&3558.60","41&4681.30","38&5592.00","38&5592.00"
"151906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10&1060.20","11&1049.20","15&1086.10","21&1879.90","15&1052.70","31&2050.80","31&2050.80"
"151941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&1051.90","21&1761.20","12&1007.00","8&626.60","6&382.90","4&339.60","0","2&236.40","2&236.40"
"152050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26&2161.90","28&2849.10","18&1926.80","24&2471.80","5&434.20","0","7&507.20","7&609.10","7&609.10"
"152054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29&2366.30","64&4680.75","64&4680.75"
"152075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9&686.40","5&328.70","6&717.70","10&931.20","2&136.70","4&296.20","4&431.80","3&209.70","3&209.70"
"152101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14&914.20","23&2384.30","23&2173.00","8&804.30","71&6274.20","98&8116.30","27&2735.10","27&2735.10"
"152123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8&755.50","8&755.50"
"152216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3&402.90","11&984.40","5&348.80","0","0","2&214.80","0","0"
