"3311","0","0","2","14","1","3","8","14","11","4","6","24","16","11","19","66","26","41"
"3398","0","0","8","95","74","43","16","86","89","56","54","67","54","54","131","43","36","23"
"3407","0","0","0","0","0","0","0","11","13","28","44","56","20","15","15","20","16","19"
"3408","0","0","0","0","0","0","0","0","0","0","0","0","0","100","96","37","49","44"
"4234","0","0","0","0","0","0","1","11","1","0","2","1","0","1","1","5","1","5"
"4245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4249","0","0","0","0","0","0","0","0","0","0","0","7","14","28","35","20","9","20"
"4258","0","0","0","0","0","0","0","2","7","0","20","23","2","12","16","22","34","24"
"4259","0","0","0","0","0","0","8","17","17","2","25","65","22","21","69","34","31","47"
"4265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4270","0","0","0","0","0","0","0","0","0","0","0","1","12","17","51","5","41","13"
"4275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10"
"4285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92","364","605","541"
"4310","0","0","0","0","0","0","0","0","0","0","112","209","111","86","162","131","170","170"
"4340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208","75","51","40"
"4350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","31","21","19"
"4356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4376","0","0","0","0","0","0","0","0","0","0","0","0","0","25","27","17","27","30"
"4387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","34","69"
"4427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"4521","0","0","0","0","0","0","2","36","20","26","21","20","27","11","52","41","64","69"
"4530","0","0","0","0","0","0","0","0","0","3","10","8","1","6","41","15","10","14"
"4640","0","0","0","0","0","0","0","13","10","24","10","11","1","7","3","3","15","11"
"4655","0","0","0","0","0","0","0","0","0","0","0","15","13","8","1","0","1","1"
"4858","0","0","0","0","0","0","0","0","24","9","11","11","0","5","24","28","14","35"
"4874","0","0","0","0","0","0","0","0","0","0","0","0","0","6","46","32","42","28"
"4879","0","0","0","0","0","0","0","0","0","0","10","416","232","172","363","246","284","309"
"4880","0","0","0","0","0","0","0","0","44","33","123","203","79","72","151","152","160","95"
"4884","0","0","0","0","0","0","0","0","0","0","37","41","37","21","27","34","13","21"
"4890","0","0","0","0","0","0","0","0","0","0","0","13","51","17","65","45","29","5"
"4898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"4907","0","0","0","0","0","0","0","0","0","0","3","9","17","9","25","22","23","12"
"4908","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","0","2"
"4947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","22"
"4964","0","0","0","0","0","0","0","0","0","0","0","0","0","1","24","12","1","18"
"4971","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"5130","0","0","0","0","32","15","12","24","16","28","51","33","15","21","43","48","43","16"
"5356","0","0","0","0","0","0","0","0","12","29","14","3","12","12","7","14","29","29"
"5695","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17","6","6","4"
"5751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79"
"5819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19"
"5820","0","0","0","0","0","0","0","1","6","3","3","0","0","3","48","39","35","63"
"5828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143","209","192","166"
"5857","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6275","0","0","0","0","0","0","0","0","0","0","0","0","0","9","10","10","2","6"
"6283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","16","2"
"6292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11"
"6344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","19","5"
"6382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"6612","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","9"
"6705","0","0","0","0","0","0","0","0","17","35","75","35","20","18","29","54","30","54"
"6818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0"
"6914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","16","19"
"7155","0","0","0","0","1","3","3","10","11","3","0","0","0","0","0","0","0","0"
"7173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","242","149"
"7901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8050","0","0","0","0","33","9","15","43","151","84","175","201","55","33","69","80","94","49"
"8249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8574","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"8621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"8634","0","0","0","0","0","19","40","96","279","263","813","1008","556","684","1055","1011","1020","631"
"8671","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","5"
"9547","0","0","0","0","77","53","37","73","407","154","381","375","197","103","379","375","422","391"
"9667","0","0","0","0","0","0","0","0","0","0","0","44","75","30","30","45","24","5"
"9698","0","0","0","0","0","0","0","2","1","2","0","1","6","0","4","35","71","74"
"9711","0","0","0","0","47","181","307","284","489","242","265","180","136","63","93","94","116","133"
"9731","0","0","0","0","0","0","0","1","12","18","65","37","18","20","14","19","19","14"
"9781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"10076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","6","5"
"10081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41"
"10099","0","0","0","0","0","0","0","15","77","41","40","53","17","25","15","42","24","37"
"10116","0","0","0","0","0","0","0","0","0","0","0","16","9","5","5","11","26","11"
"10138","0","0","0","0","0","0","0","8","4","4","2","7","11","8","29","36","23","27"
"10367","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","2","4","2"
"10474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","2"
"10733","0","0","0","0","0","0","0","0","0","0","0","93","85","75","112","79","68","51"
"10804","0","0","0","0","0","0","16","18","59","24","62","37","20","33","59","45","42","58"
"10835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838","0","0","0","0","0","0","0","0","0","0","0","107","40","17","13","6","28","5"
"10872","0","0","0","0","0","3","22","102","106","107","179","203","78","20","52","47","17","63"
"11002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","16"
"11515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","15","4","11"
"11558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"11623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","392","457","301"
"11756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86"
"11768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"11770","0","0","0","0","0","0","46","81","300","410","586","588","428","210","495","407","544","429"
"11787","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24"
"11853","0","0","0","0","0","0","0","0","0","0","0","12","40","89","108","61","118","87"
"11880","0","0","0","0","0","0","0","0","0","1","63","126","48","9","6","19","21","12"
"12187","0","0","0","0","0","0","0","0","0","0","0","0","0","16","40","29","34","22"
"12396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","34"
"12465","0","0","0","0","0","33","51","81","77","153","142","70","43","32","78","69","61","71"
"12470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56"
"13020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","13","2"
"13257","0","0","0","0","0","72","8","53","34","56","132","94","75","15","95","88","38","30"
"13373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"13401","0","0","0","0","0","64","32","19","35","106","485","407","169","41","192","143","134","159"
"13737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13917","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","7","4"
"14146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","16"
"14196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","95","128","103"
"14217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"14253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","34","67","30"
"14409","0","0","0","0","0","0","0","0","0","0","0","10","15","2","19","13","13","22"
"14450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"14704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"14796","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"14804","0","0","0","0","0","0","0","0","0","29","52","82","48","27","44","29","47","39"
"14807","0","0","0","0","0","0","0","0","0","0","0","23","32","33","123","58","53","102"
"14871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23"
"14897","0","0","0","0","0","17","4","49","22","12","75","136","55","56","136","83","139","80"
"15434","0","0","0","0","0","0","5","11","11","27","39","58","19","23","13","29","20","34"
"15481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"15559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6"
"15702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","5"
"15976","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","4","1","0"
"15998","0","0","0","0","0","0","0","0","0","0","17","105","66","48","137","81","70","108"
"16055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"16238","0","0","0","0","0","48","17","17","7","7","7","13","13","3","21","27","16","21"
"16247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33"
"16797","0","0","0","0","0","95","149","210","296","117","133","50","25","32","30","26","39","16"
"16875","0","0","0","0","0","0","0","0","0","7","57","98","49","34","73","23","28","33"
"16920","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0"
"16930","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","3","1","0"
"16995","0","0","0","0","0","0","0","6","5","51","366","1402","548","366","1017","237","173","231"
"17095","0","0","0","0","0","185","222","168","238","127","159","146","70","129","400","290","277","279"
"17174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","26","20","26"
"17212","0","0","0","0","0","0","0","0","2","3","5","0","0","0","0","5","0","3"
"17455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"17523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","21","12","4"
"17560","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","3","7"
"17586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","2"
"17724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81"
"17822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17870","0","0","0","0","0","0","0","0","0","0","6","0","0","14","86","107","96","52"
"17968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"18027","0","0","0","0","0","1","22","2","1","1","0","0","0","0","1","2","2","9"
"18039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"18081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172","578","641"
"18107","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"18171","0","0","0","0","0","0","0","0","0","2","8","1","2","5","35","12","7","1"
"18271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","2","3"
"18373","0","0","0","0","0","54","130","76","38","41","140","84","58","28","89","138","206","265"
"18422","0","0","0","0","0","0","67","54","94","45","22","13","2","2","4","5","0","1"
"18433","0","0","0","0","0","0","6","85","22","50","69","100","31","28","51","10","32","21"
"18470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","29","28"
"18474","0","0","0","0","0","0","1","3","11","12","6","10","7","31","8","5","12","15"
"18630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","48","19"
"18679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","20"
"18912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"18964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179","329","212","176"
"19050","0","0","0","0","0","2","4","2","8","20","49","36","16","14","25","18","18","13"
"19108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"19394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","12","11"
"19420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","16","11","8"
"19452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"19464","0","0","0","0","0","0","0","414","747","633","957","1172","985","798","1739","1884","2337","2109"
"19481","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","7","0","1"
"19482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","125","46","38"
"19499","0","0","0","0","0","0","0","0","0","4","5","2","0","0","0","0","0","3"
"19575","0","0","0","0","0","0","69","225","171","348","449","236","100","141","372","290","424","293"
"19596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"19696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13"
"19789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","166"
"19812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","7"
"19872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","12"
"19893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","20"
"19894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","15","9","9"
"19895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19921","0","0","0","0","0","0","0","0","0","0","0","169","45","85","194","126","118","68"
"19964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"19967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","12","9"
"20316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20442","0","0","0","0","0","0","94","459","605","594","1075","1325","808","757","1916","1876","2562","2108"
"20470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","10","0"
"20492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","375","661","666"
"20516","0","0","0","0","0","0","0","0","0","0","0","0","0","13","16","16","38","38"
"20593","0","0","0","0","0","0","187","254","197","117","243","203","196","191","535","431","426","332"
"20690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1"
"20697","0","0","0","0","0","0","6","24","33","11","27","14","14","25","32","17","11","18"
"20766","0","0","0","0","0","0","0","0","0","3","4","0","0","0","1","12","10","0"
"20856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0"
"20890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"20915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","57"
"20949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26"
"21019","0","0","0","0","0","0","12","48","24","16","11","12","9","12","67","51","29","27"
"21066","0","0","0","0","0","0","0","0","0","0","1","4","3","0","50","60","79","83"
"21098","0","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","12","10"
"21107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"21162","0","0","0","0","0","0","0","0","3","0","0","0","0","33","82","80","59","89"
"21258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","30"
"21632","0","0","0","0","0","0","0","0","24","14","29","25","15","24","25","29","523","516"
"21694","0","0","0","0","0","0","9","49","108","63","31","19","10","26","34","25","18","13"
"21846","0","0","0","0","0","0","0","0","0","0","0","0","0","15","100","89","62","25"
"21849","0","0","0","0","0","0","29","65","109","68","68","32","38","15","31","35","47","40"
"21968","0","0","0","0","0","0","41","142","172","84","159","162","108","51","129","71","133","109"
"21975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","52","10","17"
"22048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","21"
"22245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","14","3","7"
"22566","0","0","0","0","0","0","1","4","0","0","0","0","0","0","18","15","3","4"
"22724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","8","6","5"
"22760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6"
"22824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","12"
"22970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","30","5"
"22995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"23012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"23065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","12","16"
"23135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"23143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","27","43","22"
"23260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"23301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","83","86","63"
"23358","0","0","0","0","0","0","4","1","22","61","48","52","58","20","70","65","65","38"
"23414","0","0","0","0","0","0","0","0","0","0","20","13","7","12","87","92","59","39"
"23443","0","0","0","0","0","0","0","27","118","137","193","163","158","50","61","86","51","64"
"23483","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116","73","74","65"
"23502","0","0","0","0","0","0","65","161","145","68","50","94","56","31","75","64","58","66"
"23576","0","0","0","0","0","0","0","0","0","0","0","20","8","18","9","73","60","20"
"23721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23776","0","0","0","0","0","0","0","57","53","38","26","41","14","25","31","44","54","45"
"23777","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"23810","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"23836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","37","73","82"
"23938","0","0","0","0","0","0","31","43","75","17","14","27","10","10","12","29","34","30"
"24090","0","0","0","0","0","0","0","0","38","81","213","238","75","78","129","158","279","284"
"24234","0","0","0","0","0","0","0","8","15","6","3","6","6","16","29","27","24","15"
"24239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","26"
"24357","0","0","0","0","0","0","0","0","0","0","4","25","0","1","5","17","15","39"
"24358","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","0","0","0"
"24444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","11"
"24557","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","11","18","31"
"24566","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4"
"24574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11"
"24600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5"
"24668","0","0","0","0","0","0","0","0","0","103","465","320","179","98","190","141","173","134"
"24726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"24740","0","0","0","0","0","0","0","0","0","0","0","0","0","24","570","545","666","761"
"24805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"24825","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24853","0","0","0","0","0","0","0","0","0","0","0","7","14","10","13","7","5","7"
"25016","0","0","0","0","0","0","0","0","0","0","0","0","0","4","51","77","217","169"
"25635","0","0","0","0","0","0","14","95","90","40","141","209","149","153","336","239","171","176"
"25636","0","0","0","0","0","0","0","0","0","0","3","26","6","2","8","2","0","5"
"25716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","14","12"
"25778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","4","1"
"25783","0","0","0","0","0","0","0","0","0","0","2","45","22","7","12","26","14","21"
"25858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"25863","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"25892","0","0","0","0","0","0","47","71","45","10","12","11","5","11","52","49","85","88"
"26197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","95","57"
"26307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"26342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15"
"26357","0","0","0","0","0","0","0","0","0","0","41","15","8","6","7","9","3","6"
"26389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","5","1"
"26412","0","0","0","0","0","0","0","0","0","15","31","39","28","12","28","14","11","3"
"26436","0","0","0","0","0","0","0","12","62","37","49","69","21","35","71","20","36","40"
"26591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","16","15","15"
"26669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4"
"26853","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0"
"26864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10"
"26980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","19","25","20"
"27103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","1","0","0"
"27202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10"
"27204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23"
"27272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"27318","0","0","0","0","0","0","0","0","75","123","40","30","18","18","16","13","14","17"
"27389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","3","15","7"
"27482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"27530","0","0","0","0","0","0","0","0","0","0","0","18","23","7","36","15","6","14"
"27593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","12","1","4"
"27731","0","0","0","0","0","0","0","0","13","44","21","24","18","4","35","36","84","115"
"27926","0","0","0","0","0","0","0","50","44","35","61","44","34","7","19","24","22","24"
"27959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"27964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","62","64"
"27980","0","0","0","0","0","0","0","0","0","0","0","25","58","164","385","531","874","956"
